
step 0: train loss 4.2874, val loss 4.2823
iter 4180: loss 1.1759, time 41.05ms, mfu 8.84%
iter 4190: loss 1.1944, time 41.08ms, mfu 8.86%
iter 4200: loss 1.1664, time 41.43ms, mfu 8.88%
iter 4210: loss 1.1938, time 41.14ms, mfu 8.89%
iter 4220: loss 1.1687, time 41.05ms, mfu 8.91%
iter 4230: loss 1.1736, time 41.48ms, mfu 8.92%
iter 4240: loss 1.1908, time 41.14ms, mfu 8.93%
step 4250: train loss 1.0672, val loss 1.4477
saving checkpoint to perp
iter 4250: loss 1.1854, time 4909.62ms, mfu 8.05%
iter 4260: loss 1.1815, time 42.65ms, mfu 8.12%
iter 4270: loss 1.1797, time 42.76ms, mfu 8.18%
iter 4280: loss 1.1776, time 41.31ms, mfu 8.26%
iter 4290: loss 1.1424, time 41.16ms, mfu 8.34%
iter 4300: loss 1.1382, time 41.33ms, mfu 8.41%
iter 4310: loss 1.1755, time 41.57ms, mfu 8.46%
iter 4320: loss 1.1465, time 41.50ms, mfu 8.52%
iter 4330: loss 1.1764, time 41.11ms, mfu 8.57%
iter 4340: loss 1.1687, time 41.30ms, mfu 8.62%
iter 4350: loss 1.1548, time 42.45ms, mfu 8.63%
iter 4360: loss 1.1681, time 41.11ms, mfu 8.67%
iter 4370: loss 1.1635, time 41.07ms, mfu 8.71%
iter 4380: loss 1.1451, time 41.27ms, mfu 8.75%
iter 4390: loss 1.1961, time 41.28ms, mfu 8.77%
iter 4400: loss 1.1657, time 41.24ms, mfu 8.80%
iter 4410: loss 1.1901, time 41.26ms, mfu 8.82%
iter 4420: loss 1.1783, time 41.56ms, mfu 8.84%
iter 4430: loss 1.1508, time 41.69ms, mfu 8.85%
iter 4440: loss 1.1546, time 41.36ms, mfu 8.86%
iter 4450: loss 1.1524, time 41.34ms, mfu 8.88%
iter 4460: loss 1.1598, time 41.40ms, mfu 8.89%
iter 4470: loss 1.1762, time 41.13ms, mfu 8.91%
iter 4480: loss 1.1425, time 41.10ms, mfu 8.92%
iter 4490: loss 1.1540, time 41.05ms, mfu 8.94%
step 4500: train loss 1.0519, val loss 1.4566
iter 4500: loss 1.1846, time 4638.84ms, mfu 8.05%
iter 4510: loss 1.1774, time 41.25ms, mfu 8.15%
iter 4520: loss 1.1625, time 41.65ms, mfu 8.23%
iter 4530: loss 1.1668, time 41.07ms, mfu 8.32%
iter 4540: loss 1.1629, time 41.04ms, mfu 8.39%
iter 4550: loss 1.2103, time 41.05ms, mfu 8.46%
iter 4560: loss 1.1641, time 41.09ms, mfu 8.52%
iter 4570: loss 1.1591, time 42.20ms, mfu 8.55%
iter 4580: loss 1.1818, time 41.40ms, mfu 8.60%
iter 4590: loss 1.1721, time 41.12ms, mfu 8.64%
iter 4600: loss 1.1509, time 41.12ms, mfu 8.68%
iter 4610: loss 1.1987, time 41.43ms, mfu 8.72%
iter 4620: loss 1.1763, time 41.52ms, mfu 8.74%
iter 4630: loss 1.1345, time 41.52ms, mfu 8.77%
iter 4640: loss 1.1619, time 41.32ms, mfu 8.79%
iter 4650: loss 1.1849, time 41.69ms, mfu 8.81%
iter 4660: loss 1.1953, time 41.69ms, mfu 8.82%
iter 4670: loss 1.1575, time 41.29ms, mfu 8.84%
iter 4680: loss 1.1705, time 41.26ms, mfu 8.86%
iter 4690: loss 1.1671, time 41.42ms, mfu 8.87%
iter 4700: loss 1.1432, time 41.25ms, mfu 8.89%
iter 4710: loss 1.1225, time 41.19ms, mfu 8.90%
iter 4720: loss 1.1633, time 41.90ms, mfu 8.90%
iter 4730: loss 1.1469, time 41.15ms, mfu 8.92%
iter 4740: loss 1.1471, time 41.06ms, mfu 8.93%
step 4750: train loss 1.0454, val loss 1.4576
iter 4750: loss 1.1166, time 4642.95ms, mfu 8.05%
iter 4760: loss 1.1536, time 41.51ms, mfu 8.14%
iter 4770: loss 1.1264, time 41.48ms, mfu 8.23%
iter 4780: loss 1.1229, time 41.54ms, mfu 8.30%
iter 4790: loss 1.1718, time 41.23ms, mfu 8.37%
iter 4800: loss 1.1448, time 41.04ms, mfu 8.44%
iter 4810: loss 1.1622, time 41.36ms, mfu 8.50%
iter 4820: loss 1.1272, time 41.12ms, mfu 8.56%
iter 4830: loss 1.1442, time 41.21ms, mfu 8.61%
iter 4840: loss 1.1567, time 41.36ms, mfu 8.65%
iter 4850: loss 1.1517, time 41.24ms, mfu 8.68%
iter 4860: loss 1.1493, time 41.21ms, mfu 8.72%
iter 4870: loss 1.1333, time 41.06ms, mfu 8.76%
iter 4880: loss 1.1496, time 42.75ms, mfu 8.75%
iter 4890: loss 1.1466, time 41.17ms, mfu 8.78%
iter 4900: loss 1.1217, time 41.13ms, mfu 8.81%
iter 4910: loss 1.1513, time 41.47ms, mfu 8.83%
iter 4920: loss 1.1345, time 41.53ms, mfu 8.84%
iter 4930: loss 1.1548, time 41.22ms, mfu 8.86%
iter 4940: loss 1.1249, time 41.19ms, mfu 8.88%
iter 4950: loss 1.1630, time 41.61ms, mfu 8.89%
iter 4960: loss 1.1605, time 41.23ms, mfu 8.90%
iter 4970: loss 1.1221, time 41.49ms, mfu 8.91%
iter 4980: loss 1.1189, time 41.14ms, mfu 8.92%
iter 4990: loss 1.1559, time 41.06ms, mfu 8.94%
step 5000: train loss 1.0375, val loss 1.4647
iter 5000: loss 1.1462, time 4640.03ms, mfu 8.05%
iter 5010: loss 1.1525, time 41.09ms, mfu 8.16%
iter 5020: loss 1.1547, time 41.32ms, mfu 8.24%
iter 5030: loss 1.1603, time 42.45ms, mfu 8.30%
iter 5040: loss 1.1530, time 42.46ms, mfu 8.34%
iter 5050: loss 1.1707, time 41.63ms, mfu 8.40%
iter 5060: loss 1.1360, time 41.65ms, mfu 8.46%
iter 5070: loss 1.1728, time 41.16ms, mfu 8.52%
iter 5080: loss 1.1478, time 41.13ms, mfu 8.57%
iter 5090: loss 1.1340, time 41.30ms, mfu 8.62%
iter 5100: loss 1.1368, time 42.80ms, mfu 8.63%
iter 5110: loss 1.1266, time 42.51ms, mfu 8.64%
iter 5120: loss 1.1283, time 41.08ms, mfu 8.68%
iter 5130: loss 1.1471, time 41.12ms, mfu 8.72%
iter 5140: loss 1.1357, time 41.39ms, mfu 8.75%
iter 5150: loss 1.1360, time 42.43ms, mfu 8.75%
iter 5160: loss 1.1366, time 42.63ms, mfu 8.75%
iter 5170: loss 1.1481, time 41.44ms, mfu 8.78%
iter 5180: loss 1.1262, time 41.25ms, mfu 8.80%
iter 5190: loss 1.1258, time 41.54ms, mfu 8.82%
iter 5200: loss 1.1403, time 41.22ms, mfu 8.84%
iter 5210: loss 1.1055, time 41.08ms, mfu 8.86%
iter 5220: loss 1.1317, time 41.11ms, mfu 8.88%
iter 5230: loss 1.1582, time 42.36ms, mfu 8.87%
iter 5240: loss 1.1498, time 41.15ms, mfu 8.89%
step 5250: train loss 1.0280, val loss 1.4589
iter 5250: loss 1.1240, time 4637.32ms, mfu 8.01%
iter 5260: loss 1.1301, time 41.28ms, mfu 8.11%
iter 5270: loss 1.1146, time 41.17ms, mfu 8.21%
iter 5280: loss 1.1475, time 41.14ms, mfu 8.29%
iter 5290: loss 1.1409, time 42.55ms, mfu 8.34%
iter 5300: loss 1.1484, time 41.06ms, mfu 8.41%
iter 5310: loss 1.1344, time 41.19ms, mfu 8.48%
iter 5320: loss 1.1483, time 41.03ms, mfu 8.54%
iter 5330: loss 1.1803, time 42.73ms, mfu 8.55%
iter 5340: loss 1.1628, time 42.56ms, mfu 8.57%
iter 5350: loss 1.1260, time 41.14ms, mfu 8.62%
iter 5360: loss 1.1476, time 41.44ms, mfu 8.66%
iter 5370: loss 1.1434, time 41.91ms, mfu 8.68%
iter 5380: loss 1.1739, time 41.27ms, mfu 8.72%
iter 5390: loss 1.1403, time 41.10ms, mfu 8.75%
iter 5400: loss 1.1428, time 41.20ms, mfu 8.78%
iter 5410: loss 1.1332, time 42.52ms, mfu 8.78%
iter 5420: loss 1.1434, time 41.11ms, mfu 8.81%
iter 5430: loss 1.1631, time 41.30ms, mfu 8.83%
iter 5440: loss 1.1439, time 41.02ms, mfu 8.85%
iter 5450: loss 1.1732, time 41.41ms, mfu 8.87%
iter 5460: loss 1.1567, time 41.11ms, mfu 8.89%
iter 5470: loss 1.1258, time 41.27ms, mfu 8.90%
iter 5480: loss 1.1317, time 41.26ms, mfu 8.92%
iter 5490: loss 1.1307, time 41.22ms, mfu 8.93%
step 5500: train loss 1.0234, val loss 1.4593
iter 5500: loss 1.1513, time 4638.96ms, mfu 8.04%
iter 5510: loss 1.1456, time 42.45ms, mfu 8.12%
iter 5520: loss 1.1341, time 41.54ms, mfu 8.20%
iter 5530: loss 1.1326, time 41.66ms, mfu 8.28%
iter 5540: loss 1.1501, time 41.13ms, mfu 8.35%
iter 5550: loss 1.1187, time 41.10ms, mfu 8.43%
iter 5560: loss 1.1301, time 41.09ms, mfu 8.49%
iter 5570: loss 1.1465, time 41.46ms, mfu 8.54%
iter 5580: loss 1.1439, time 41.25ms, mfu 8.59%
iter 5590: loss 1.1325, time 41.32ms, mfu 8.63%
iter 5600: loss 1.1096, time 42.90ms, mfu 8.64%
iter 5610: loss 1.1561, time 41.72ms, mfu 8.67%
iter 5620: loss 1.1187, time 41.64ms, mfu 8.70%
iter 5630: loss 1.1466, time 41.07ms, mfu 8.73%
iter 5640: loss 1.1501, time 41.96ms, mfu 8.75%
iter 5650: loss 1.1278, time 41.17ms, mfu 8.78%
iter 5660: loss 1.1543, time 41.08ms, mfu 8.81%
iter 5670: loss 1.1268, time 42.01ms, mfu 8.81%
iter 5680: loss 1.1214, time 41.34ms, mfu 8.83%
iter 5690: loss 1.0960, time 41.14ms, mfu 8.86%
iter 5700: loss 1.1222, time 41.32ms, mfu 8.87%
iter 5710: loss 1.1441, time 41.41ms, mfu 8.88%
iter 5720: loss 1.0955, time 41.32ms, mfu 8.90%
iter 5730: loss 1.1373, time 42.41ms, mfu 8.89%
iter 5740: loss 1.1213, time 41.23ms, mfu 8.90%
step 5750: train loss 1.0133, val loss 1.4662
iter 5750: loss 1.1502, time 4668.76ms, mfu 8.02%
iter 5760: loss 1.1209, time 40.85ms, mfu 8.13%
iter 5770: loss 1.1203, time 41.33ms, mfu 8.22%
iter 5780: loss 1.1243, time 41.42ms, mfu 8.30%
iter 5790: loss 1.1050, time 41.09ms, mfu 8.37%
iter 5800: loss 1.1159, time 40.97ms, mfu 8.45%
iter 5810: loss 1.1260, time 42.49ms, mfu 8.48%
iter 5820: loss 1.1334, time 42.50ms, mfu 8.51%
iter 5830: loss 1.1263, time 41.26ms, mfu 8.56%
iter 5840: loss 1.1512, time 40.81ms, mfu 8.62%
iter 5850: loss 1.1238, time 40.82ms, mfu 8.67%
iter 5860: loss 1.1030, time 40.99ms, mfu 8.71%
iter 5870: loss 1.1058, time 41.03ms, mfu 8.75%
iter 5880: loss 1.1204, time 40.98ms, mfu 8.78%
iter 5890: loss 1.1388, time 41.14ms, mfu 8.81%
iter 5900: loss 1.1248, time 41.32ms, mfu 8.83%
iter 5910: loss 1.1236, time 40.95ms, mfu 8.86%
iter 5920: loss 1.1334, time 42.56ms, mfu 8.85%
iter 5930: loss 1.1254, time 40.86ms, mfu 8.87%
iter 5940: loss 1.1519, time 40.93ms, mfu 8.90%
iter 5950: loss 1.1004, time 41.54ms, mfu 8.90%
iter 5960: loss 1.1443, time 41.02ms, mfu 8.92%
iter 5970: loss 1.1429, time 41.32ms, mfu 8.93%
iter 5980: loss 1.1265, time 40.89ms, mfu 8.95%
iter 5990: loss 1.1554, time 41.00ms, mfu 8.96%
step 6000: train loss 1.0078, val loss 1.4666
iter 6000: loss 1.1083, time 4650.88ms, mfu 8.08%
iter 6010: loss 1.1620, time 42.61ms, mfu 8.14%
iter 6020: loss 1.1279, time 41.14ms, mfu 8.23%
iter 6030: loss 1.1606, time 41.11ms, mfu 8.32%
iter 6040: loss 1.1173, time 41.25ms, mfu 8.39%
iter 6050: loss 1.1098, time 41.18ms, mfu 8.45%
iter 6060: loss 1.1211, time 42.76ms, mfu 8.48%
iter 6070: loss 1.1200, time 41.41ms, mfu 8.53%
iter 6080: loss 1.1405, time 41.03ms, mfu 8.59%
iter 6090: loss 1.1242, time 41.09ms, mfu 8.64%
iter 6100: loss 1.1340, time 41.39ms, mfu 8.67%
iter 6110: loss 1.1371, time 41.09ms, mfu 8.71%
iter 6120: loss 1.1247, time 41.17ms, mfu 8.75%
iter 6130: loss 1.1408, time 42.43ms, mfu 8.75%
iter 6140: loss 1.1473, time 41.45ms, mfu 8.77%
iter 6150: loss 1.1313, time 41.21ms, mfu 8.80%
iter 6160: loss 1.1450, time 41.24ms, mfu 8.82%
iter 6170: loss 1.1149, time 41.12ms, mfu 8.85%
iter 6180: loss 1.1245, time 41.23ms, mfu 8.87%
iter 6190: loss 1.1250, time 41.04ms, mfu 8.89%
iter 6200: loss 1.1391, time 41.48ms, mfu 8.90%
iter 6210: loss 1.1224, time 41.57ms, mfu 8.90%
iter 6220: loss 1.1035, time 41.34ms, mfu 8.91%
iter 6230: loss 1.1297, time 41.36ms, mfu 8.92%
iter 6240: loss 1.1297, time 41.07ms, mfu 8.94%
step 6250: train loss 1.0060, val loss 1.4710
iter 6250: loss 1.1213, time 4642.05ms, mfu 8.05%
iter 6260: loss 1.1307, time 41.25ms, mfu 8.15%
iter 6270: loss 1.1407, time 41.47ms, mfu 8.23%
iter 6280: loss 1.1092, time 41.33ms, mfu 8.31%
iter 6290: loss 1.1320, time 41.12ms, mfu 8.39%
iter 6300: loss 1.1410, time 41.54ms, mfu 8.45%
iter 6310: loss 1.1388, time 41.51ms, mfu 8.50%
iter 6320: loss 1.0998, time 41.09ms, mfu 8.56%
iter 6330: loss 1.1100, time 41.16ms, mfu 8.61%
iter 6340: loss 1.1252, time 41.47ms, mfu 8.64%
iter 6350: loss 1.1373, time 41.05ms, mfu 8.69%
iter 6360: loss 1.1018, time 41.07ms, mfu 8.73%
iter 6370: loss 1.1342, time 42.69ms, mfu 8.73%
iter 6380: loss 1.1159, time 41.05ms, mfu 8.76%
iter 6390: loss 1.1408, time 41.07ms, mfu 8.79%
iter 6400: loss 1.1161, time 41.19ms, mfu 8.82%
iter 6410: loss 1.1304, time 41.58ms, mfu 8.83%
iter 6420: loss 1.1200, time 41.74ms, mfu 8.84%
iter 6430: loss 1.1060, time 41.17ms, mfu 8.86%
iter 6440: loss 1.1319, time 41.07ms, mfu 8.88%
iter 6450: loss 1.1256, time 41.25ms, mfu 8.90%
iter 6460: loss 1.1224, time 41.93ms, mfu 8.90%
iter 6470: loss 1.1017, time 41.45ms, mfu 8.91%
iter 6480: loss 1.1111, time 42.62ms, mfu 8.89%
iter 6490: loss 1.1294, time 41.09ms, mfu 8.91%
step 6500: train loss 0.9975, val loss 1.4722
iter 6500: loss 1.1082, time 4636.84ms, mfu 8.03%
iter 6510: loss 1.1373, time 42.51ms, mfu 8.10%
iter 6520: loss 1.1360, time 41.17ms, mfu 8.19%
iter 6530: loss 1.1385, time 41.33ms, mfu 8.28%
iter 6540: loss 1.1200, time 42.45ms, mfu 8.33%
iter 6550: loss 1.1121, time 41.07ms, mfu 8.40%
iter 6560: loss 1.1023, time 41.02ms, mfu 8.47%
iter 6570: loss 1.1364, time 41.06ms, mfu 8.53%
iter 6580: loss 1.1003, time 41.12ms, mfu 8.58%
iter 6590: loss 1.1325, time 41.30ms, mfu 8.63%
iter 6600: loss 1.1091, time 42.77ms, mfu 8.64%
iter 6610: loss 1.1319, time 41.54ms, mfu 8.67%
iter 6620: loss 1.1160, time 41.08ms, mfu 8.71%
iter 6630: loss 1.1468, time 41.14ms, mfu 8.74%
iter 6640: loss 1.1274, time 41.48ms, mfu 8.77%
iter 6650: loss 1.1242, time 41.17ms, mfu 8.80%
iter 6660: loss 1.1291, time 41.12ms, mfu 8.82%
iter 6670: loss 1.0965, time 42.55ms, mfu 8.82%
iter 6680: loss 1.1331, time 41.06ms, mfu 8.84%
iter 6690: loss 1.1109, time 41.30ms, mfu 8.86%
iter 6700: loss 1.1371, time 41.26ms, mfu 8.88%
iter 6710: loss 1.1172, time 41.63ms, mfu 8.88%
iter 6720: loss 1.1183, time 41.66ms, mfu 8.89%
iter 6730: loss 1.1215, time 41.18ms, mfu 8.91%
iter 6740: loss 1.0855, time 41.49ms, mfu 8.91%
step 6750: train loss 0.9914, val loss 1.4745
iter 6750: loss 1.1328, time 4639.04ms, mfu 8.03%
iter 6760: loss 1.1348, time 41.26ms, mfu 8.13%
iter 6770: loss 1.1047, time 42.44ms, mfu 8.20%
iter 6780: loss 1.1454, time 41.15ms, mfu 8.28%
iter 6790: loss 1.1263, time 42.71ms, mfu 8.33%
iter 6800: loss 1.1296, time 41.16ms, mfu 8.40%
iter 6810: loss 1.1077, time 41.26ms, mfu 8.46%
iter 6820: loss 1.1304, time 41.37ms, mfu 8.52%
iter 6830: loss 1.1068, time 41.38ms, mfu 8.57%
iter 6840: loss 1.1026, time 41.54ms, mfu 8.61%
iter 6850: loss 1.1325, time 41.12ms, mfu 8.65%
iter 6860: loss 1.1132, time 41.16ms, mfu 8.69%
iter 6870: loss 1.0941, time 41.24ms, mfu 8.73%
iter 6880: loss 1.1137, time 41.09ms, mfu 8.76%
iter 6890: loss 1.1071, time 41.31ms, mfu 8.79%
iter 6900: loss 1.1170, time 42.42ms, mfu 8.79%
iter 6910: loss 1.1160, time 41.51ms, mfu 8.80%
iter 6920: loss 1.1062, time 41.58ms, mfu 8.82%
iter 6930: loss 1.0974, time 41.31ms, mfu 8.84%
iter 6940: loss 1.1278, time 41.25ms, mfu 8.86%
iter 6950: loss 1.1230, time 41.70ms, mfu 8.87%
iter 6960: loss 1.1229, time 41.29ms, mfu 8.88%
iter 6970: loss 1.1458, time 41.15ms, mfu 8.90%
iter 6980: loss 1.1130, time 41.12ms, mfu 8.92%
iter 6990: loss 1.1082, time 41.23ms, mfu 8.93%
step 7000: train loss 0.9833, val loss 1.4678
iter 7000: loss 1.1071, time 4642.23ms, mfu 8.04%
