
step 0: train loss 4.2874, val loss 4.2823
iter 4170: loss 1.5095, time 41.08ms, mfu 8.92%
iter 4180: loss 1.4932, time 40.94ms, mfu 8.94%
iter 4190: loss 1.5199, time 40.92ms, mfu 8.96%
iter 4200: loss 1.5122, time 40.91ms, mfu 8.97%
iter 4210: loss 1.5288, time 40.92ms, mfu 8.99%
iter 4220: loss 1.4954, time 40.88ms, mfu 9.00%
iter 4230: loss 1.5039, time 40.91ms, mfu 9.01%
iter 4240: loss 1.5345, time 41.04ms, mfu 9.02%
step 4250: train loss 1.4494, val loss 1.6752
saving checkpoint to perp
iter 4250: loss 1.5161, time 5035.63ms, mfu 8.12%
iter 4260: loss 1.5119, time 42.43ms, mfu 8.19%
iter 4270: loss 1.5027, time 42.49ms, mfu 8.25%
iter 4280: loss 1.5137, time 41.08ms, mfu 8.33%
iter 4290: loss 1.4754, time 41.12ms, mfu 8.40%
iter 4300: loss 1.4572, time 41.14ms, mfu 8.47%
iter 4310: loss 1.4971, time 41.18ms, mfu 8.53%
iter 4320: loss 1.4694, time 41.09ms, mfu 8.58%
iter 4330: loss 1.5058, time 41.09ms, mfu 8.63%
iter 4340: loss 1.5088, time 41.52ms, mfu 8.66%
iter 4350: loss 1.4759, time 41.11ms, mfu 8.70%
iter 4360: loss 1.4855, time 41.17ms, mfu 8.74%
iter 4370: loss 1.4874, time 41.08ms, mfu 8.77%
iter 4380: loss 1.4738, time 41.34ms, mfu 8.80%
iter 4390: loss 1.5222, time 41.21ms, mfu 8.82%
iter 4400: loss 1.5063, time 41.65ms, mfu 8.83%
iter 4410: loss 1.5186, time 41.15ms, mfu 8.86%
iter 4420: loss 1.4972, time 41.66ms, mfu 8.86%
iter 4430: loss 1.4587, time 41.82ms, mfu 8.87%
iter 4440: loss 1.4814, time 41.10ms, mfu 8.89%
iter 4450: loss 1.4724, time 41.11ms, mfu 8.91%
iter 4460: loss 1.4768, time 41.53ms, mfu 8.91%
iter 4470: loss 1.4932, time 41.12ms, mfu 8.93%
iter 4480: loss 1.4536, time 41.22ms, mfu 8.94%
iter 4490: loss 1.4825, time 41.21ms, mfu 8.95%
step 4500: train loss 1.4460, val loss 1.6885
iter 4500: loss 1.5250, time 4684.91ms, mfu 8.06%
iter 4510: loss 1.5166, time 41.10ms, mfu 8.16%
iter 4520: loss 1.4847, time 41.19ms, mfu 8.25%
iter 4530: loss 1.4897, time 41.74ms, mfu 8.32%
iter 4540: loss 1.4940, time 41.11ms, mfu 8.39%
iter 4550: loss 1.5345, time 41.10ms, mfu 8.46%
iter 4560: loss 1.5031, time 41.95ms, mfu 8.50%
iter 4570: loss 1.4850, time 41.31ms, mfu 8.55%
iter 4580: loss 1.4892, time 41.10ms, mfu 8.61%
iter 4590: loss 1.5080, time 41.32ms, mfu 8.65%
iter 4600: loss 1.4739, time 41.32ms, mfu 8.68%
iter 4610: loss 1.5301, time 41.55ms, mfu 8.71%
iter 4620: loss 1.5043, time 41.15ms, mfu 8.75%
iter 4630: loss 1.4650, time 41.97ms, mfu 8.76%
iter 4640: loss 1.4867, time 41.75ms, mfu 8.78%
iter 4650: loss 1.5136, time 41.14ms, mfu 8.80%
iter 4660: loss 1.5269, time 41.07ms, mfu 8.83%
iter 4670: loss 1.4808, time 41.20ms, mfu 8.85%
iter 4680: loss 1.4820, time 41.94ms, mfu 8.86%
iter 4690: loss 1.4897, time 41.14ms, mfu 8.88%
iter 4700: loss 1.4577, time 41.50ms, mfu 8.89%
iter 4710: loss 1.4515, time 41.36ms, mfu 8.90%
iter 4720: loss 1.4980, time 41.14ms, mfu 8.91%
iter 4730: loss 1.4769, time 41.28ms, mfu 8.93%
iter 4740: loss 1.4759, time 41.31ms, mfu 8.94%
step 4750: train loss 1.4477, val loss 1.6834
iter 4750: loss 1.4561, time 4658.04ms, mfu 8.05%
iter 4760: loss 1.4816, time 41.11ms, mfu 8.15%
iter 4770: loss 1.4577, time 41.46ms, mfu 8.23%
iter 4780: loss 1.4361, time 41.11ms, mfu 8.32%
iter 4790: loss 1.5055, time 41.41ms, mfu 8.39%
iter 4800: loss 1.4747, time 41.14ms, mfu 8.45%
iter 4810: loss 1.5230, time 42.73ms, mfu 8.48%
iter 4820: loss 1.4519, time 41.30ms, mfu 8.53%
iter 4830: loss 1.4739, time 41.25ms, mfu 8.58%
iter 4840: loss 1.4864, time 42.59ms, mfu 8.60%
iter 4850: loss 1.4806, time 41.58ms, mfu 8.64%
iter 4860: loss 1.4815, time 41.24ms, mfu 8.68%
iter 4870: loss 1.4511, time 41.15ms, mfu 8.71%
iter 4880: loss 1.4701, time 41.43ms, mfu 8.74%
iter 4890: loss 1.4779, time 41.11ms, mfu 8.77%
iter 4900: loss 1.4512, time 41.16ms, mfu 8.80%
iter 4910: loss 1.4956, time 41.16ms, mfu 8.83%
iter 4920: loss 1.4429, time 41.69ms, mfu 8.84%
iter 4930: loss 1.4821, time 41.71ms, mfu 8.85%
iter 4940: loss 1.4556, time 41.14ms, mfu 8.87%
iter 4950: loss 1.4984, time 41.20ms, mfu 8.89%
iter 4960: loss 1.4884, time 41.33ms, mfu 8.90%
iter 4970: loss 1.4672, time 42.44ms, mfu 8.89%
iter 4980: loss 1.4440, time 42.50ms, mfu 8.88%
iter 4990: loss 1.4897, time 41.60ms, mfu 8.88%
step 5000: train loss 1.4422, val loss 1.6846
iter 5000: loss 1.4777, time 4656.84ms, mfu 8.00%
iter 5010: loss 1.4762, time 41.30ms, mfu 8.11%
iter 5020: loss 1.4976, time 42.47ms, mfu 8.17%
iter 5030: loss 1.4927, time 41.63ms, mfu 8.25%
iter 5040: loss 1.4871, time 41.11ms, mfu 8.33%
iter 5050: loss 1.4949, time 41.16ms, mfu 8.40%
iter 5060: loss 1.4593, time 42.73ms, mfu 8.44%
iter 5070: loss 1.4955, time 41.61ms, mfu 8.49%
iter 5080: loss 1.4752, time 41.49ms, mfu 8.54%
iter 5090: loss 1.4651, time 41.13ms, mfu 8.59%
iter 5100: loss 1.4775, time 41.52ms, mfu 8.63%
iter 5110: loss 1.4513, time 41.10ms, mfu 8.67%
iter 5120: loss 1.4550, time 41.16ms, mfu 8.71%
iter 5130: loss 1.4700, time 42.54ms, mfu 8.71%
iter 5140: loss 1.4650, time 41.59ms, mfu 8.74%
iter 5150: loss 1.4640, time 41.30ms, mfu 8.77%
iter 5160: loss 1.4658, time 41.04ms, mfu 8.80%
iter 5170: loss 1.4820, time 41.53ms, mfu 8.82%
iter 5180: loss 1.4489, time 41.15ms, mfu 8.84%
iter 5190: loss 1.4555, time 41.10ms, mfu 8.86%
iter 5200: loss 1.4669, time 41.13ms, mfu 8.88%
iter 5210: loss 1.4499, time 41.27ms, mfu 8.90%
iter 5220: loss 1.4522, time 41.17ms, mfu 8.91%
iter 5230: loss 1.4759, time 42.65ms, mfu 8.89%
iter 5240: loss 1.4876, time 42.56ms, mfu 8.88%
step 5250: train loss 1.4410, val loss 1.6741
saving checkpoint to perp
iter 5250: loss 1.4412, time 4994.42ms, mfu 8.00%
iter 5260: loss 1.4615, time 42.95ms, mfu 8.07%
iter 5270: loss 1.4564, time 42.63ms, mfu 8.13%
iter 5280: loss 1.4660, time 41.35ms, mfu 8.22%
iter 5290: loss 1.4743, time 42.93ms, mfu 8.27%
iter 5300: loss 1.4752, time 43.41ms, mfu 8.30%
iter 5310: loss 1.4671, time 41.06ms, mfu 8.38%
iter 5320: loss 1.4767, time 42.44ms, mfu 8.42%
iter 5330: loss 1.5086, time 41.37ms, mfu 8.48%
iter 5340: loss 1.5000, time 41.16ms, mfu 8.53%
iter 5350: loss 1.4464, time 41.17ms, mfu 8.59%
iter 5360: loss 1.4727, time 41.26ms, mfu 8.63%
iter 5370: loss 1.4835, time 41.05ms, mfu 8.68%
iter 5380: loss 1.5110, time 42.18ms, mfu 8.69%
iter 5390: loss 1.4788, time 41.25ms, mfu 8.73%
iter 5400: loss 1.4705, time 42.43ms, mfu 8.73%
iter 5410: loss 1.4632, time 42.50ms, mfu 8.73%
iter 5420: loss 1.4647, time 42.41ms, mfu 8.74%
iter 5430: loss 1.5006, time 41.28ms, mfu 8.77%
iter 5440: loss 1.4602, time 41.14ms, mfu 8.80%
iter 5450: loss 1.4956, time 41.08ms, mfu 8.82%
iter 5460: loss 1.4930, time 41.08ms, mfu 8.85%
iter 5470: loss 1.4538, time 41.06ms, mfu 8.87%
iter 5480: loss 1.4485, time 41.26ms, mfu 8.89%
iter 5490: loss 1.4666, time 41.40ms, mfu 8.90%
step 5500: train loss 1.4299, val loss 1.6718
saving checkpoint to perp
iter 5500: loss 1.4733, time 4936.10ms, mfu 8.02%
iter 5510: loss 1.4677, time 41.36ms, mfu 8.12%
iter 5520: loss 1.4632, time 41.24ms, mfu 8.21%
iter 5530: loss 1.4698, time 42.07ms, mfu 8.27%
iter 5540: loss 1.4701, time 41.19ms, mfu 8.35%
iter 5550: loss 1.4531, time 41.14ms, mfu 8.42%
iter 5560: loss 1.4656, time 41.24ms, mfu 8.48%
iter 5570: loss 1.4827, time 41.59ms, mfu 8.53%
iter 5580: loss 1.4870, time 41.26ms, mfu 8.58%
iter 5590: loss 1.4724, time 41.32ms, mfu 8.62%
iter 5600: loss 1.4256, time 41.52ms, mfu 8.66%
iter 5610: loss 1.4754, time 41.60ms, mfu 8.69%
iter 5620: loss 1.4337, time 42.56ms, mfu 8.70%
iter 5630: loss 1.4655, time 42.62ms, mfu 8.70%
iter 5640: loss 1.4775, time 41.07ms, mfu 8.74%
iter 5650: loss 1.4511, time 41.09ms, mfu 8.77%
iter 5660: loss 1.4853, time 41.18ms, mfu 8.80%
iter 5670: loss 1.4766, time 42.45ms, mfu 8.80%
iter 5680: loss 1.4446, time 41.15ms, mfu 8.82%
iter 5690: loss 1.4152, time 41.07ms, mfu 8.85%
iter 5700: loss 1.4478, time 41.10ms, mfu 8.87%
iter 5710: loss 1.4568, time 41.15ms, mfu 8.89%
iter 5720: loss 1.4310, time 41.80ms, mfu 8.89%
iter 5730: loss 1.4888, time 41.36ms, mfu 8.90%
iter 5740: loss 1.4485, time 41.11ms, mfu 8.92%
step 5750: train loss 1.4262, val loss 1.6758
iter 5750: loss 1.4906, time 4656.79ms, mfu 8.03%
iter 5760: loss 1.4578, time 41.38ms, mfu 8.13%
iter 5770: loss 1.4393, time 41.10ms, mfu 8.23%
iter 5780: loss 1.4519, time 41.11ms, mfu 8.31%
iter 5790: loss 1.4392, time 41.84ms, mfu 8.37%
iter 5800: loss 1.4348, time 42.46ms, mfu 8.41%
iter 5810: loss 1.4512, time 41.88ms, mfu 8.46%
iter 5820: loss 1.4592, time 41.55ms, mfu 8.51%
iter 5830: loss 1.4691, time 41.11ms, mfu 8.56%
iter 5840: loss 1.4773, time 41.08ms, mfu 8.62%
iter 5850: loss 1.4583, time 41.01ms, mfu 8.66%
iter 5860: loss 1.4341, time 42.45ms, mfu 8.67%
iter 5870: loss 1.4476, time 42.41ms, mfu 8.69%
iter 5880: loss 1.4547, time 41.09ms, mfu 8.72%
iter 5890: loss 1.4626, time 41.17ms, mfu 8.76%
iter 5900: loss 1.4724, time 41.16ms, mfu 8.79%
iter 5910: loss 1.4599, time 41.22ms, mfu 8.81%
iter 5920: loss 1.4650, time 41.08ms, mfu 8.84%
iter 5930: loss 1.4510, time 41.14ms, mfu 8.86%
iter 5940: loss 1.4794, time 42.51ms, mfu 8.85%
iter 5950: loss 1.4345, time 41.09ms, mfu 8.87%
iter 5960: loss 1.4865, time 41.08ms, mfu 8.89%
iter 5970: loss 1.4759, time 42.47ms, mfu 8.88%
iter 5980: loss 1.4516, time 41.10ms, mfu 8.90%
iter 5990: loss 1.4996, time 41.24ms, mfu 8.91%
step 6000: train loss 1.4180, val loss 1.6749
iter 6000: loss 1.4467, time 4658.24ms, mfu 8.03%
iter 6010: loss 1.4808, time 40.91ms, mfu 8.14%
iter 6020: loss 1.4560, time 40.92ms, mfu 8.23%
iter 6030: loss 1.5057, time 40.89ms, mfu 8.32%
iter 6040: loss 1.4461, time 41.02ms, mfu 8.40%
iter 6050: loss 1.4365, time 41.05ms, mfu 8.47%
iter 6060: loss 1.4589, time 40.92ms, mfu 8.53%
iter 6070: loss 1.4428, time 40.90ms, mfu 8.59%
iter 6080: loss 1.4726, time 40.89ms, mfu 8.64%
iter 6090: loss 1.4533, time 40.93ms, mfu 8.69%
iter 6100: loss 1.4788, time 40.91ms, mfu 8.73%
iter 6110: loss 1.4709, time 41.04ms, mfu 8.76%
iter 6120: loss 1.4569, time 41.05ms, mfu 8.80%
iter 6130: loss 1.4607, time 40.91ms, mfu 8.83%
iter 6140: loss 1.4769, time 40.92ms, mfu 8.85%
iter 6150: loss 1.4572, time 40.92ms, mfu 8.88%
iter 6160: loss 1.4723, time 40.94ms, mfu 8.90%
iter 6170: loss 1.4354, time 41.24ms, mfu 8.92%
iter 6180: loss 1.4625, time 41.02ms, mfu 8.93%
iter 6190: loss 1.4509, time 41.20ms, mfu 8.94%
iter 6200: loss 1.4685, time 41.03ms, mfu 8.96%
iter 6210: loss 1.4711, time 41.03ms, mfu 8.97%
iter 6220: loss 1.4324, time 41.51ms, mfu 8.97%
iter 6230: loss 1.4531, time 40.92ms, mfu 8.98%
iter 6240: loss 1.4476, time 41.41ms, mfu 8.99%
step 6250: train loss 1.4478, val loss 1.6925
iter 6250: loss 1.4568, time 4656.09ms, mfu 8.09%
iter 6260: loss 1.4532, time 41.06ms, mfu 8.19%
iter 6270: loss 1.4706, time 41.25ms, mfu 8.28%
iter 6280: loss 1.4290, time 42.77ms, mfu 8.32%
iter 6290: loss 1.4532, time 40.90ms, mfu 8.40%
iter 6300: loss 1.4631, time 40.93ms, mfu 8.47%
iter 6310: loss 1.4773, time 41.33ms, mfu 8.52%
iter 6320: loss 1.4299, time 41.35ms, mfu 8.57%
iter 6330: loss 1.4339, time 40.92ms, mfu 8.63%
iter 6340: loss 1.4576, time 41.35ms, mfu 8.67%
iter 6350: loss 1.4674, time 40.89ms, mfu 8.71%
iter 6360: loss 1.4345, time 40.94ms, mfu 8.75%
iter 6370: loss 1.4766, time 41.03ms, mfu 8.78%
iter 6380: loss 1.4517, time 41.37ms, mfu 8.80%
iter 6390: loss 1.4654, time 41.62ms, mfu 8.82%
iter 6400: loss 1.4514, time 41.07ms, mfu 8.85%
iter 6410: loss 1.4579, time 40.93ms, mfu 8.87%
iter 6420: loss 1.4468, time 41.04ms, mfu 8.89%
iter 6430: loss 1.4335, time 42.83ms, mfu 8.87%
iter 6440: loss 1.4741, time 42.53ms, mfu 8.86%
iter 6450: loss 1.4466, time 41.02ms, mfu 8.88%
iter 6460: loss 1.4439, time 40.91ms, mfu 8.91%
iter 6470: loss 1.4281, time 41.18ms, mfu 8.92%
iter 6480: loss 1.4469, time 41.37ms, mfu 8.93%
iter 6490: loss 1.4726, time 41.19ms, mfu 8.94%
step 6500: train loss 1.4157, val loss 1.6619
saving checkpoint to perp
iter 6500: loss 1.4312, time 5054.68ms, mfu 8.05%
iter 6510: loss 1.4683, time 41.42ms, mfu 8.15%
iter 6520: loss 1.4626, time 41.73ms, mfu 8.23%
iter 6530: loss 1.4579, time 44.76ms, mfu 8.24%
iter 6540: loss 1.4517, time 63.22ms, mfu 8.00%
iter 6550: loss 1.4482, time 63.07ms, mfu 7.79%
iter 6560: loss 1.4200, time 61.26ms, mfu 7.62%
iter 6570: loss 1.4743, time 53.53ms, mfu 7.56%
iter 6580: loss 1.4317, time 41.09ms, mfu 7.71%
iter 6590: loss 1.4474, time 41.01ms, mfu 7.84%
iter 6600: loss 1.4382, time 41.00ms, mfu 7.97%
iter 6610: loss 1.4720, time 40.95ms, mfu 8.08%
iter 6620: loss 1.4521, time 41.07ms, mfu 8.18%
iter 6630: loss 1.4726, time 40.99ms, mfu 8.27%
iter 6640: loss 1.4583, time 40.99ms, mfu 8.35%
iter 6650: loss 1.4538, time 42.70ms, mfu 8.39%
iter 6660: loss 1.4543, time 42.72ms, mfu 8.42%
iter 6670: loss 1.4191, time 41.38ms, mfu 8.48%
iter 6680: loss 1.4723, time 40.99ms, mfu 8.54%
iter 6690: loss 1.4420, time 41.48ms, mfu 8.59%
iter 6700: loss 1.4607, time 40.97ms, mfu 8.64%
iter 6710: loss 1.4390, time 62.09ms, mfu 8.37%
iter 6720: loss 1.4492, time 61.00ms, mfu 8.15%
iter 6730: loss 1.4505, time 60.93ms, mfu 7.94%
iter 6740: loss 1.4010, time 62.48ms, mfu 7.75%
step 6750: train loss 1.4180, val loss 1.6676
iter 6750: loss 1.4497, time 10440.31ms, mfu 6.98%
iter 6760: loss 1.4647, time 53.85ms, mfu 6.97%
iter 6770: loss 1.4338, time 52.60ms, mfu 6.98%
iter 6780: loss 1.4816, time 41.03ms, mfu 7.19%
iter 6790: loss 1.4675, time 40.94ms, mfu 7.38%
iter 6800: loss 1.4635, time 50.86ms, mfu 7.38%
iter 6810: loss 1.4424, time 102.28ms, mfu 7.00%
iter 6820: loss 1.4648, time 210.62ms, mfu 6.48%
iter 6830: loss 1.4360, time 68.12ms, mfu 6.38%
iter 6840: loss 1.4303, time 56.37ms, mfu 6.40%
iter 6850: loss 1.4621, time 40.98ms, mfu 6.67%
iter 6860: loss 1.4554, time 42.92ms, mfu 6.87%
iter 6870: loss 1.4050, time 46.98ms, mfu 6.98%
iter 6880: loss 1.4470, time 59.16ms, mfu 6.91%
iter 6890: loss 1.4634, time 56.08ms, mfu 6.88%
iter 6900: loss 1.4405, time 121.14ms, mfu 6.50%
iter 6910: loss 1.4482, time 197.41ms, mfu 6.04%
iter 6920: loss 1.4009, time 85.42ms, mfu 5.87%
iter 6930: loss 1.4301, time 44.05ms, mfu 6.13%
iter 6940: loss 1.4600, time 42.78ms, mfu 6.39%
iter 6950: loss 1.4563, time 44.97ms, mfu 6.58%
iter 6960: loss 1.4481, time 122.22ms, mfu 6.23%
iter 6970: loss 1.4821, time 65.51ms, mfu 6.17%
iter 6980: loss 1.4518, time 62.45ms, mfu 6.15%
iter 6990: loss 1.4253, time 72.12ms, mfu 6.05%
step 7000: train loss 1.4083, val loss 1.6571
saving checkpoint to perp
iter 7000: loss 1.4326, time 10028.83ms, mfu 5.45%
