
step 0: train loss 7.2224, val loss 7.2210
iter 4160: loss 1.1516, time 49.55ms, mfu 7.94%
iter 4170: loss 1.1093, time 51.21ms, mfu 7.90%
iter 4180: loss 1.0893, time 50.95ms, mfu 7.86%
iter 4190: loss 1.1785, time 50.39ms, mfu 7.84%
iter 4200: loss 1.1203, time 47.32ms, mfu 7.88%
iter 4210: loss 1.0737, time 47.77ms, mfu 7.90%
iter 4220: loss 1.0742, time 52.23ms, mfu 7.85%
iter 4230: loss 1.1353, time 49.35ms, mfu 7.84%
iter 4240: loss 1.0763, time 49.79ms, mfu 7.84%
step 4250: train loss 1.0931, val loss 1.2404
saving checkpoint to perliment_out2
iter 4250: loss 1.1237, time 5859.33ms, mfu 7.06%
iter 4260: loss 1.0893, time 39.89ms, mfu 7.32%
iter 4270: loss 1.0663, time 45.59ms, mfu 7.44%
iter 4280: loss 1.1295, time 50.04ms, mfu 7.46%
iter 4290: loss 1.1128, time 53.70ms, mfu 7.44%
iter 4300: loss 1.1170, time 52.41ms, mfu 7.43%
iter 4310: loss 1.1123, time 51.38ms, mfu 7.44%
iter 4320: loss 1.1402, time 51.75ms, mfu 7.44%
iter 4330: loss 1.1513, time 40.11ms, mfu 7.66%
iter 4340: loss 1.1837, time 40.18ms, mfu 7.86%
iter 4350: loss 1.1470, time 48.27ms, mfu 7.87%
iter 4360: loss 1.1527, time 49.53ms, mfu 7.86%
iter 4370: loss 1.1616, time 39.86ms, mfu 8.05%
iter 4380: loss 1.1449, time 40.17ms, mfu 8.20%
iter 4390: loss 1.0690, time 43.25ms, mfu 8.28%
iter 4400: loss 1.1072, time 53.14ms, mfu 8.17%
iter 4410: loss 1.1273, time 50.35ms, mfu 8.12%
iter 4420: loss 1.1209, time 49.69ms, mfu 8.09%
iter 4430: loss 1.0378, time 51.65ms, mfu 8.03%
iter 4440: loss 1.1224, time 45.48ms, mfu 8.07%
iter 4450: loss 1.1617, time 45.65ms, mfu 8.11%
iter 4460: loss 1.0881, time 49.66ms, mfu 8.08%
iter 4470: loss 1.0727, time 44.68ms, mfu 8.14%
iter 4480: loss 1.1410, time 42.67ms, mfu 8.23%
iter 4490: loss 1.0885, time 39.83ms, mfu 8.37%
step 4500: train loss 1.0831, val loss 1.2350
saving checkpoint to perliment_out2
iter 4500: loss 1.0806, time 5931.61ms, mfu 7.54%
iter 4510: loss 1.0794, time 46.56ms, mfu 7.62%
iter 4520: loss 1.1640, time 54.14ms, mfu 7.57%
iter 4530: loss 1.0944, time 52.42ms, mfu 7.55%
iter 4540: loss 1.1357, time 54.59ms, mfu 7.50%
iter 4550: loss 1.0802, time 54.40ms, mfu 7.46%
iter 4560: loss 1.1353, time 50.65ms, mfu 7.48%
iter 4570: loss 1.0711, time 46.31ms, mfu 7.56%
iter 4580: loss 1.1327, time 40.11ms, mfu 7.77%
iter 4590: loss 1.1431, time 43.47ms, mfu 7.88%
iter 4600: loss 1.1067, time 48.74ms, mfu 7.89%
iter 4610: loss 1.1195, time 49.94ms, mfu 7.87%
iter 4620: loss 1.1443, time 44.97ms, mfu 7.94%
iter 4630: loss 1.1535, time 39.89ms, mfu 8.12%
iter 4640: loss 1.1825, time 40.44ms, mfu 8.26%
iter 4650: loss 1.0277, time 51.39ms, mfu 8.19%
iter 4660: loss 1.0583, time 52.55ms, mfu 8.10%
iter 4670: loss 1.1070, time 54.21ms, mfu 8.00%
iter 4680: loss 1.0506, time 52.24ms, mfu 7.94%
iter 4690: loss 1.0482, time 54.10ms, mfu 7.86%
iter 4700: loss 1.1185, time 48.33ms, mfu 7.88%
iter 4710: loss 1.1355, time 39.88ms, mfu 8.06%
iter 4720: loss 1.1436, time 40.12ms, mfu 8.21%
iter 4730: loss 1.1052, time 48.67ms, mfu 8.19%
iter 4740: loss 1.0865, time 50.40ms, mfu 8.13%
step 4750: train loss 1.0787, val loss 1.2287
saving checkpoint to perliment_out2
iter 4750: loss 1.1147, time 5771.92ms, mfu 7.33%
iter 4760: loss 1.0302, time 50.64ms, mfu 7.36%
iter 4770: loss 1.1064, time 42.04ms, mfu 7.54%
iter 4780: loss 1.1878, time 39.88ms, mfu 7.75%
iter 4790: loss 1.0967, time 42.17ms, mfu 7.89%
iter 4800: loss 1.1426, time 52.72ms, mfu 7.84%
iter 4810: loss 1.0573, time 53.82ms, mfu 7.77%
iter 4820: loss 1.0555, time 50.60ms, mfu 7.76%
iter 4830: loss 1.0258, time 53.36ms, mfu 7.71%
iter 4840: loss 1.0706, time 53.15ms, mfu 7.66%
iter 4850: loss 1.1747, time 43.63ms, mfu 7.78%
iter 4860: loss 1.1102, time 39.87ms, mfu 7.97%
iter 4870: loss 1.1326, time 40.80ms, mfu 8.12%
iter 4880: loss 1.0821, time 47.34ms, mfu 8.12%
iter 4890: loss 1.1009, time 49.68ms, mfu 8.09%
iter 4900: loss 1.1227, time 51.51ms, mfu 8.03%
iter 4910: loss 1.0448, time 40.02ms, mfu 8.19%
iter 4920: loss 1.1818, time 40.03ms, mfu 8.34%
iter 4930: loss 1.0784, time 48.16ms, mfu 8.31%
iter 4940: loss 1.1119, time 50.34ms, mfu 8.24%
iter 4950: loss 1.0769, time 51.28ms, mfu 8.17%
iter 4960: loss 1.0652, time 49.69ms, mfu 8.13%
iter 4970: loss 1.1418, time 39.84ms, mfu 8.29%
iter 4980: loss 1.0994, time 40.36ms, mfu 8.42%
iter 4990: loss 1.1636, time 48.38ms, mfu 8.37%
step 5000: train loss 1.0645, val loss 1.2158
saving checkpoint to perliment_out2
iter 5000: loss 1.0566, time 5950.05ms, mfu 7.54%
iter 5010: loss 1.1144, time 52.26ms, mfu 7.53%
iter 5020: loss 1.1073, time 48.78ms, mfu 7.57%
iter 5030: loss 1.0918, time 50.59ms, mfu 7.57%
iter 5040: loss 1.0690, time 43.25ms, mfu 7.71%
iter 5050: loss 1.1133, time 47.23ms, mfu 7.76%
iter 5060: loss 1.0760, time 47.35ms, mfu 7.80%
iter 5070: loss 1.1361, time 47.43ms, mfu 7.83%
iter 5080: loss 1.0932, time 44.64ms, mfu 7.91%
iter 5090: loss 1.1043, time 47.21ms, mfu 7.94%
iter 5100: loss 1.1623, time 39.96ms, mfu 8.11%
iter 5110: loss 1.0960, time 49.90ms, mfu 8.07%
iter 5120: loss 1.1940, time 51.11ms, mfu 8.02%
iter 5130: loss 1.0603, time 52.13ms, mfu 7.96%
iter 5140: loss 1.0050, time 49.13ms, mfu 7.95%
iter 5150: loss 1.0800, time 50.53ms, mfu 7.92%
iter 5160: loss 1.1373, time 48.28ms, mfu 7.93%
iter 5170: loss 1.0377, time 46.70ms, mfu 7.96%
iter 5180: loss 1.1445, time 42.41ms, mfu 8.08%
iter 5190: loss 1.1278, time 48.09ms, mfu 8.07%
iter 5200: loss 1.0294, time 48.85ms, mfu 8.06%
iter 5210: loss 1.0251, time 48.18ms, mfu 8.05%
iter 5220: loss 1.0896, time 43.84ms, mfu 8.13%
iter 5230: loss 1.1129, time 42.86ms, mfu 8.22%
iter 5240: loss 1.0398, time 49.01ms, mfu 8.18%
step 5250: train loss 1.0614, val loss 1.2138
saving checkpoint to perliment_out2
iter 5250: loss 1.1036, time 5857.46ms, mfu 7.37%
iter 5260: loss 1.1496, time 53.27ms, mfu 7.36%
iter 5270: loss 1.1132, time 52.09ms, mfu 7.36%
iter 5280: loss 1.0777, time 45.28ms, mfu 7.48%
iter 5290: loss 1.0911, time 50.07ms, mfu 7.50%
iter 5300: loss 1.0916, time 46.66ms, mfu 7.58%
iter 5310: loss 1.0213, time 46.87ms, mfu 7.65%
iter 5320: loss 1.0503, time 39.92ms, mfu 7.85%
iter 5330: loss 1.1058, time 47.95ms, mfu 7.87%
iter 5340: loss 1.1283, time 48.23ms, mfu 7.88%
iter 5350: loss 1.1066, time 50.36ms, mfu 7.86%
iter 5360: loss 1.0840, time 50.37ms, mfu 7.84%
iter 5370: loss 1.0853, time 53.36ms, mfu 7.78%
iter 5380: loss 1.0499, time 50.25ms, mfu 7.77%
iter 5390: loss 1.1221, time 52.81ms, mfu 7.73%
iter 5400: loss 1.0623, time 42.19ms, mfu 7.87%
iter 5410: loss 1.1392, time 50.00ms, mfu 7.86%
iter 5420: loss 1.0461, time 46.46ms, mfu 7.90%
iter 5430: loss 1.1137, time 47.91ms, mfu 7.92%
iter 5440: loss 1.1408, time 45.94ms, mfu 7.97%
iter 5450: loss 1.0579, time 47.42ms, mfu 7.98%
iter 5460: loss 0.9985, time 46.24ms, mfu 8.02%
iter 5470: loss 1.0714, time 48.70ms, mfu 8.01%
iter 5480: loss 1.1630, time 49.88ms, mfu 7.99%
iter 5490: loss 1.0998, time 51.12ms, mfu 7.94%
step 5500: train loss 1.0573, val loss 1.2207
iter 5500: loss 1.1618, time 5633.80ms, mfu 7.15%
iter 5510: loss 1.0901, time 46.43ms, mfu 7.27%
iter 5520: loss 1.1679, time 53.36ms, mfu 7.27%
iter 5530: loss 1.0661, time 50.23ms, mfu 7.31%
iter 5540: loss 1.0330, time 49.30ms, mfu 7.36%
iter 5550: loss 1.1616, time 47.17ms, mfu 7.44%
iter 5560: loss 1.0288, time 46.87ms, mfu 7.52%
iter 5570: loss 1.0573, time 48.70ms, mfu 7.57%
iter 5580: loss 1.1027, time 49.88ms, mfu 7.58%
iter 5590: loss 1.1266, time 46.26ms, mfu 7.66%
iter 5600: loss 1.1477, time 45.66ms, mfu 7.74%
iter 5610: loss 1.0856, time 49.60ms, mfu 7.74%
iter 5620: loss 1.0426, time 50.45ms, mfu 7.74%
iter 5630: loss 1.1330, time 49.15ms, mfu 7.75%
iter 5640: loss 1.1092, time 46.48ms, mfu 7.80%
iter 5650: loss 1.0464, time 52.28ms, mfu 7.76%
iter 5660: loss 1.1132, time 51.99ms, mfu 7.73%
iter 5670: loss 1.1060, time 46.49ms, mfu 7.79%
iter 5680: loss 1.1001, time 40.31ms, mfu 7.97%
iter 5690: loss 1.0342, time 49.84ms, mfu 7.94%
iter 5700: loss 1.0663, time 53.41ms, mfu 7.87%
iter 5710: loss 1.1074, time 47.60ms, mfu 7.90%
iter 5720: loss 1.0752, time 48.56ms, mfu 7.90%
iter 5730: loss 1.0987, time 54.99ms, mfu 7.81%
iter 5740: loss 1.0938, time 44.83ms, mfu 7.89%
step 5750: train loss 1.0584, val loss 1.2188
iter 5750: loss 1.1393, time 5526.19ms, mfu 7.11%
iter 5760: loss 1.1570, time 48.85ms, mfu 7.19%
iter 5770: loss 1.0064, time 48.68ms, mfu 7.27%
iter 5780: loss 1.1605, time 51.02ms, mfu 7.30%
iter 5790: loss 1.0590, time 54.27ms, mfu 7.28%
iter 5800: loss 1.0831, time 43.80ms, mfu 7.43%
iter 5810: loss 1.0747, time 39.90ms, mfu 7.66%
iter 5820: loss 1.0623, time 42.74ms, mfu 7.80%
iter 5830: loss 1.0623, time 50.79ms, mfu 7.78%
iter 5840: loss 1.1124, time 51.81ms, mfu 7.74%
iter 5850: loss 1.0463, time 47.15ms, mfu 7.79%
iter 5860: loss 1.1518, time 49.64ms, mfu 7.79%
iter 5870: loss 1.0573, time 49.99ms, mfu 7.78%
iter 5880: loss 1.1015, time 48.60ms, mfu 7.80%
iter 5890: loss 1.0669, time 50.88ms, mfu 7.78%
iter 5900: loss 1.0538, time 48.47ms, mfu 7.80%
iter 5910: loss 1.1620, time 40.01ms, mfu 7.98%
iter 5920: loss 1.0793, time 49.11ms, mfu 7.97%
iter 5930: loss 1.1053, time 50.30ms, mfu 7.94%
iter 5940: loss 1.1263, time 45.19ms, mfu 8.00%
iter 5950: loss 1.0665, time 50.27ms, mfu 7.97%
iter 5960: loss 1.0764, time 46.61ms, mfu 8.00%
iter 5970: loss 1.0407, time 47.43ms, mfu 8.02%
iter 5980: loss 1.1050, time 47.56ms, mfu 8.03%
iter 5990: loss 1.1068, time 51.78ms, mfu 7.97%
step 6000: train loss 1.0557, val loss 1.2127
saving checkpoint to perliment_out2
iter 6000: loss 0.9996, time 5917.19ms, mfu 7.18%
iter 6010: loss 1.0841, time 39.86ms, mfu 7.43%
iter 6020: loss 1.1347, time 39.89ms, mfu 7.66%
iter 6030: loss 1.0745, time 53.24ms, mfu 7.62%
iter 6040: loss 1.1592, time 50.61ms, mfu 7.62%
iter 6050: loss 1.1299, time 51.89ms, mfu 7.60%
iter 6060: loss 1.0183, time 49.02ms, mfu 7.63%
iter 6070: loss 1.0984, time 50.14ms, mfu 7.63%
iter 6080: loss 1.0551, time 49.88ms, mfu 7.65%
iter 6090: loss 1.0551, time 49.96ms, mfu 7.65%
iter 6100: loss 1.1526, time 50.22ms, mfu 7.66%
iter 6110: loss 0.9976, time 49.24ms, mfu 7.68%
iter 6120: loss 1.1375, time 53.33ms, mfu 7.63%
iter 6130: loss 1.0748, time 47.91ms, mfu 7.68%
iter 6140: loss 1.1208, time 39.82ms, mfu 7.88%
iter 6150: loss 1.1636, time 46.33ms, mfu 7.92%
iter 6160: loss 1.0704, time 51.05ms, mfu 7.89%
iter 6170: loss 1.0282, time 53.33ms, mfu 7.82%
iter 6180: loss 1.1175, time 47.37ms, mfu 7.86%
iter 6190: loss 1.0612, time 49.74ms, mfu 7.85%
iter 6200: loss 1.1322, time 48.29ms, mfu 7.86%
iter 6210: loss 1.0331, time 45.93ms, mfu 7.92%
iter 6220: loss 1.0544, time 49.59ms, mfu 7.90%
iter 6230: loss 1.0514, time 48.02ms, mfu 7.92%
iter 6240: loss 1.0408, time 52.98ms, mfu 7.86%
step 6250: train loss 1.0522, val loss 1.2034
saving checkpoint to perliment_out2
iter 6250: loss 1.0406, time 5839.43ms, mfu 7.08%
iter 6260: loss 1.0015, time 42.06ms, mfu 7.29%
iter 6270: loss 1.1013, time 45.82ms, mfu 7.40%
iter 6280: loss 1.0732, time 49.30ms, mfu 7.44%
iter 6290: loss 1.1137, time 49.41ms, mfu 7.48%
iter 6300: loss 1.0551, time 46.83ms, mfu 7.56%
iter 6310: loss 1.1090, time 50.72ms, mfu 7.56%
iter 6320: loss 1.1104, time 48.47ms, mfu 7.60%
iter 6330: loss 1.1043, time 50.12ms, mfu 7.61%
iter 6340: loss 1.0798, time 47.33ms, mfu 7.67%
iter 6350: loss 1.0535, time 49.75ms, mfu 7.68%
iter 6360: loss 1.0445, time 45.96ms, mfu 7.75%
iter 6370: loss 1.0295, time 50.28ms, mfu 7.74%
iter 6380: loss 1.1099, time 50.08ms, mfu 7.74%
iter 6390: loss 1.1230, time 53.59ms, mfu 7.69%
iter 6400: loss 1.0865, time 44.98ms, mfu 7.78%
iter 6410: loss 1.0786, time 47.58ms, mfu 7.81%
iter 6420: loss 1.1098, time 51.39ms, mfu 7.78%
iter 6430: loss 1.0190, time 51.79ms, mfu 7.75%
iter 6440: loss 1.0667, time 53.45ms, mfu 7.70%
iter 6450: loss 1.1097, time 49.98ms, mfu 7.70%
iter 6460: loss 1.1312, time 49.06ms, mfu 7.72%
iter 6470: loss 1.1072, time 50.19ms, mfu 7.72%
iter 6480: loss 1.0622, time 51.16ms, mfu 7.70%
iter 6490: loss 1.1207, time 48.80ms, mfu 7.72%
step 6500: train loss 1.0527, val loss 1.2055
iter 6500: loss 1.0486, time 5617.84ms, mfu 6.96%
iter 6510: loss 1.0838, time 48.64ms, mfu 7.05%
iter 6520: loss 1.0581, time 48.02ms, mfu 7.15%
iter 6530: loss 1.0605, time 50.94ms, mfu 7.20%
iter 6540: loss 1.0966, time 49.97ms, mfu 7.25%
iter 6550: loss 1.0118, time 50.24ms, mfu 7.29%
iter 6560: loss 1.1082, time 51.70ms, mfu 7.31%
iter 6570: loss 1.1403, time 47.84ms, mfu 7.39%
iter 6580: loss 1.0579, time 50.84ms, mfu 7.41%
iter 6590: loss 1.0566, time 47.86ms, mfu 7.47%
iter 6600: loss 1.0884, time 51.17ms, mfu 7.48%
iter 6610: loss 1.1044, time 49.03ms, mfu 7.52%
iter 6620: loss 1.1012, time 51.80ms, mfu 7.51%
iter 6630: loss 1.0554, time 51.57ms, mfu 7.51%
iter 6640: loss 1.0087, time 49.84ms, mfu 7.54%
iter 6650: loss 1.1927, time 48.49ms, mfu 7.58%
iter 6660: loss 0.9904, time 49.58ms, mfu 7.60%
iter 6670: loss 1.0823, time 49.18ms, mfu 7.63%
iter 6680: loss 1.1186, time 46.80ms, mfu 7.69%
iter 6690: loss 1.0446, time 48.93ms, mfu 7.71%
iter 6700: loss 1.0594, time 52.11ms, mfu 7.68%
iter 6710: loss 1.0855, time 47.30ms, mfu 7.73%
iter 6720: loss 1.0691, time 44.14ms, mfu 7.83%
iter 6730: loss 1.0930, time 49.95ms, mfu 7.82%
iter 6740: loss 1.1095, time 48.68ms, mfu 7.83%
step 6750: train loss 1.0526, val loss 1.2045
iter 6750: loss 1.0605, time 5838.67ms, mfu 7.05%
iter 6760: loss 1.0915, time 47.01ms, mfu 7.17%
iter 6770: loss 1.0694, time 46.32ms, mfu 7.29%
iter 6780: loss 1.1091, time 48.54ms, mfu 7.35%
iter 6790: loss 1.0937, time 48.98ms, mfu 7.41%
iter 6800: loss 1.0865, time 51.04ms, mfu 7.42%
iter 6810: loss 1.0585, time 50.80ms, mfu 7.44%
iter 6820: loss 1.0542, time 47.90ms, mfu 7.50%
iter 6830: loss 1.0665, time 49.70ms, mfu 7.53%
iter 6840: loss 1.0993, time 48.67ms, mfu 7.57%
iter 6850: loss 1.1249, time 49.69ms, mfu 7.59%
iter 6860: loss 1.0626, time 42.85ms, mfu 7.73%
iter 6870: loss 1.0098, time 47.44ms, mfu 7.77%
iter 6880: loss 1.1211, time 45.34ms, mfu 7.85%
iter 6890: loss 1.0795, time 49.91ms, mfu 7.84%
iter 6900: loss 1.0449, time 44.89ms, mfu 7.91%
iter 6910: loss 1.0999, time 53.09ms, mfu 7.85%
iter 6920: loss 1.1341, time 47.89ms, mfu 7.87%
iter 6930: loss 1.1040, time 48.11ms, mfu 7.89%
iter 6940: loss 1.1131, time 46.85ms, mfu 7.92%
iter 6950: loss 1.0764, time 43.85ms, mfu 8.01%
iter 6960: loss 1.0861, time 47.85ms, mfu 8.02%
iter 6970: loss 0.9751, time 46.57ms, mfu 8.04%
iter 6980: loss 1.0300, time 49.50ms, mfu 8.02%
iter 6990: loss 1.0966, time 49.77ms, mfu 7.99%
step 7000: train loss 1.0441, val loss 1.2086
iter 7000: loss 1.0371, time 5537.34ms, mfu 7.20%
