
step 0: train loss 7.2224, val loss 7.2210
iter 4160: loss 1.1317, time 49.24ms, mfu 8.30%
iter 4170: loss 1.0847, time 48.85ms, mfu 8.26%
iter 4180: loss 1.0640, time 48.32ms, mfu 8.23%
iter 4190: loss 1.1512, time 49.42ms, mfu 8.19%
iter 4200: loss 1.1002, time 44.43ms, mfu 8.24%
iter 4210: loss 1.0587, time 43.85ms, mfu 8.30%
iter 4220: loss 1.0479, time 43.50ms, mfu 8.36%
iter 4230: loss 1.1127, time 43.54ms, mfu 8.41%
iter 4240: loss 1.0632, time 43.67ms, mfu 8.45%
step 4250: train loss 1.0710, val loss 1.2193
saving checkpoint to perliment_out
iter 4250: loss 1.0994, time 5320.18ms, mfu 7.61%
iter 4260: loss 1.0721, time 43.71ms, mfu 7.74%
iter 4270: loss 1.0472, time 43.70ms, mfu 7.85%
iter 4280: loss 1.1080, time 44.92ms, mfu 7.92%
iter 4290: loss 1.0952, time 45.17ms, mfu 7.98%
iter 4300: loss 1.0920, time 45.45ms, mfu 8.04%
iter 4310: loss 1.0878, time 45.16ms, mfu 8.09%
iter 4320: loss 1.1159, time 43.69ms, mfu 8.16%
iter 4330: loss 1.1265, time 43.81ms, mfu 8.23%
iter 4340: loss 1.1603, time 44.28ms, mfu 8.28%
iter 4350: loss 1.1243, time 44.19ms, mfu 8.32%
iter 4360: loss 1.1321, time 43.74ms, mfu 8.37%
iter 4370: loss 1.1360, time 44.08ms, mfu 8.41%
iter 4380: loss 1.1237, time 43.65ms, mfu 8.46%
iter 4390: loss 1.0507, time 43.85ms, mfu 8.49%
iter 4400: loss 1.0823, time 43.98ms, mfu 8.52%
iter 4410: loss 1.1047, time 43.79ms, mfu 8.55%
iter 4420: loss 1.1045, time 45.17ms, mfu 8.55%
iter 4430: loss 1.0191, time 44.48ms, mfu 8.56%
iter 4440: loss 1.1021, time 45.57ms, mfu 8.56%
iter 4450: loss 1.1446, time 49.11ms, mfu 8.49%
iter 4460: loss 1.0715, time 44.23ms, mfu 8.51%
iter 4470: loss 1.0547, time 44.00ms, mfu 8.54%
iter 4480: loss 1.1159, time 43.75ms, mfu 8.57%
iter 4490: loss 1.0723, time 43.87ms, mfu 8.59%
step 4500: train loss 1.0645, val loss 1.2180
saving checkpoint to perliment_out
iter 4500: loss 1.0683, time 5519.64ms, mfu 7.74%
iter 4510: loss 1.0645, time 49.43ms, mfu 7.75%
iter 4520: loss 1.1469, time 47.60ms, mfu 7.78%
iter 4530: loss 1.0756, time 49.49ms, mfu 7.78%
iter 4540: loss 1.1198, time 43.70ms, mfu 7.89%
iter 4550: loss 1.0660, time 43.87ms, mfu 7.98%
iter 4560: loss 1.1177, time 44.41ms, mfu 8.05%
iter 4570: loss 1.0546, time 43.70ms, mfu 8.13%
iter 4580: loss 1.1159, time 44.46ms, mfu 8.19%
iter 4590: loss 1.1236, time 45.86ms, mfu 8.21%
iter 4600: loss 1.0917, time 43.70ms, mfu 8.27%
iter 4610: loss 1.1033, time 50.16ms, mfu 8.22%
iter 4620: loss 1.1299, time 45.01ms, mfu 8.25%
iter 4630: loss 1.1348, time 43.77ms, mfu 8.31%
iter 4640: loss 1.1644, time 44.65ms, mfu 8.34%
iter 4650: loss 1.0145, time 44.40ms, mfu 8.38%
iter 4660: loss 1.0397, time 48.30ms, mfu 8.34%
iter 4670: loss 1.0953, time 45.07ms, mfu 8.36%
iter 4680: loss 1.0381, time 43.88ms, mfu 8.41%
iter 4690: loss 1.0353, time 48.66ms, mfu 8.36%
iter 4700: loss 1.1019, time 43.92ms, mfu 8.40%
iter 4710: loss 1.1227, time 45.07ms, mfu 8.42%
iter 4720: loss 1.1249, time 44.47ms, mfu 8.45%
iter 4730: loss 1.0915, time 44.25ms, mfu 8.47%
iter 4740: loss 1.0309, time 43.71ms, mfu 8.51%
step 4750: train loss 1.0601, val loss 1.2105
saving checkpoint to perliment_out
iter 4750: loss 1.0893, time 5290.19ms, mfu 7.67%
iter 4760: loss 1.0195, time 43.75ms, mfu 7.78%
iter 4770: loss 1.0935, time 43.83ms, mfu 7.89%
iter 4780: loss 1.1693, time 43.85ms, mfu 7.98%
iter 4790: loss 1.0791, time 43.75ms, mfu 8.06%
iter 4800: loss 1.1282, time 44.18ms, mfu 8.13%
iter 4810: loss 1.0448, time 43.75ms, mfu 8.20%
iter 4820: loss 1.0379, time 44.30ms, mfu 8.25%
iter 4830: loss 1.0123, time 45.13ms, mfu 8.28%
iter 4840: loss 1.0571, time 45.01ms, mfu 8.31%
iter 4850: loss 1.1587, time 46.00ms, mfu 8.32%
iter 4860: loss 1.0950, time 45.22ms, mfu 8.34%
iter 4870: loss 1.1018, time 43.88ms, mfu 8.39%
iter 4880: loss 1.0660, time 45.06ms, mfu 8.41%
iter 4890: loss 1.0960, time 43.70ms, mfu 8.45%
iter 4900: loss 1.1029, time 43.88ms, mfu 8.49%
iter 4910: loss 1.0338, time 43.97ms, mfu 8.52%
iter 4920: loss 1.1633, time 45.05ms, mfu 8.52%
iter 4930: loss 1.0681, time 45.16ms, mfu 8.52%
iter 4940: loss 1.0973, time 43.83ms, mfu 8.55%
iter 4950: loss 1.0658, time 45.10ms, mfu 8.55%
iter 4960: loss 1.0595, time 44.22ms, mfu 8.57%
iter 4970: loss 1.1277, time 45.03ms, mfu 8.57%
iter 4980: loss 1.0868, time 47.85ms, mfu 8.52%
iter 4990: loss 1.1477, time 46.64ms, mfu 8.50%
step 5000: train loss 1.0505, val loss 1.2055
saving checkpoint to perliment_out
iter 5000: loss 1.0493, time 5406.17ms, mfu 7.66%
iter 5010: loss 1.1090, time 44.12ms, mfu 7.77%
iter 5020: loss 1.0995, time 44.29ms, mfu 7.86%
iter 5030: loss 1.0778, time 46.54ms, mfu 7.90%
iter 5040: loss 1.0538, time 45.08ms, mfu 7.97%
iter 5050: loss 1.0995, time 45.80ms, mfu 8.02%
iter 5060: loss 1.0697, time 43.90ms, mfu 8.10%
iter 5070: loss 1.1254, time 44.06ms, mfu 8.16%
iter 5080: loss 1.0804, time 45.43ms, mfu 8.20%
iter 5090: loss 1.0928, time 45.02ms, mfu 8.23%
iter 5100: loss 1.1513, time 48.81ms, mfu 8.20%
iter 5110: loss 1.0778, time 45.27ms, mfu 8.24%
iter 5120: loss 1.1755, time 43.81ms, mfu 8.29%
iter 5130: loss 1.0520, time 43.92ms, mfu 8.34%
iter 5140: loss 0.9955, time 44.60ms, mfu 8.38%
iter 5150: loss 1.0629, time 45.32ms, mfu 8.39%
iter 5160: loss 1.1292, time 45.08ms, mfu 8.41%
iter 5170: loss 1.0294, time 43.96ms, mfu 8.45%
iter 5180: loss 1.1374, time 44.33ms, mfu 8.47%
iter 5190: loss 1.1133, time 44.94ms, mfu 8.48%
iter 5200: loss 1.0189, time 48.76ms, mfu 8.43%
iter 5210: loss 1.0122, time 43.92ms, mfu 8.46%
iter 5220: loss 1.0808, time 43.91ms, mfu 8.50%
iter 5230: loss 1.0994, time 45.19ms, mfu 8.50%
iter 5240: loss 1.0235, time 45.00ms, mfu 8.51%
step 5250: train loss 1.0487, val loss 1.2022
saving checkpoint to perliment_out
iter 5250: loss 1.0886, time 5277.94ms, mfu 7.67%
iter 5260: loss 1.1362, time 45.10ms, mfu 7.76%
iter 5270: loss 1.1007, time 44.82ms, mfu 7.84%
iter 5280: loss 1.0675, time 45.03ms, mfu 7.92%
iter 5290: loss 1.0784, time 44.13ms, mfu 8.00%
iter 5300: loss 1.0811, time 44.23ms, mfu 8.07%
iter 5310: loss 1.0165, time 45.11ms, mfu 8.12%
iter 5320: loss 1.0405, time 43.62ms, mfu 8.19%
iter 5330: loss 1.0940, time 43.79ms, mfu 8.26%
iter 5340: loss 1.1148, time 44.21ms, mfu 8.31%
iter 5350: loss 1.0948, time 48.09ms, mfu 8.28%
iter 5360: loss 1.0740, time 47.34ms, mfu 8.27%
iter 5370: loss 1.0755, time 45.38ms, mfu 8.29%
iter 5380: loss 1.0398, time 43.83ms, mfu 8.34%
iter 5390: loss 1.1118, time 44.12ms, mfu 8.38%
iter 5400: loss 1.0528, time 48.32ms, mfu 8.34%
iter 5410: loss 1.1289, time 50.32ms, mfu 8.28%
iter 5420: loss 1.0327, time 49.07ms, mfu 8.24%
iter 5430: loss 1.1048, time 49.00ms, mfu 8.20%
iter 5440: loss 1.1249, time 43.76ms, mfu 8.26%
iter 5450: loss 1.0479, time 45.02ms, mfu 8.30%
iter 5460: loss 0.9824, time 43.99ms, mfu 8.34%
iter 5470: loss 1.0566, time 44.08ms, mfu 8.39%
iter 5480: loss 1.1512, time 43.92ms, mfu 8.43%
iter 5490: loss 1.0889, time 44.09ms, mfu 8.46%
step 5500: train loss 1.0456, val loss 1.2100
iter 5500: loss 1.1537, time 4983.26ms, mfu 7.62%
iter 5510: loss 1.0858, time 43.92ms, mfu 7.74%
iter 5520: loss 1.1588, time 43.90ms, mfu 7.84%
iter 5530: loss 1.0539, time 45.03ms, mfu 7.92%
iter 5540: loss 1.0278, time 44.10ms, mfu 8.00%
iter 5550: loss 1.1501, time 43.92ms, mfu 8.08%
iter 5560: loss 1.0080, time 44.35ms, mfu 8.14%
iter 5570: loss 1.0456, time 44.32ms, mfu 8.20%
iter 5580: loss 1.0858, time 43.88ms, mfu 8.26%
iter 5590: loss 1.1221, time 44.98ms, mfu 8.29%
iter 5600: loss 1.1333, time 45.07ms, mfu 8.32%
iter 5610: loss 1.0673, time 45.02ms, mfu 8.35%
iter 5620: loss 1.0328, time 43.93ms, mfu 8.39%
iter 5630: loss 1.1195, time 43.97ms, mfu 8.43%
iter 5640: loss 1.0940, time 45.08ms, mfu 8.44%
iter 5650: loss 1.0396, time 43.81ms, mfu 8.48%
iter 5660: loss 1.1039, time 47.31ms, mfu 8.45%
iter 5670: loss 1.0898, time 46.66ms, mfu 8.43%
iter 5680: loss 1.0886, time 45.02ms, mfu 8.45%
iter 5690: loss 1.0219, time 47.50ms, mfu 8.42%
iter 5700: loss 1.0499, time 49.02ms, mfu 8.36%
iter 5710: loss 1.0982, time 48.20ms, mfu 8.33%
iter 5720: loss 1.0698, time 45.35ms, mfu 8.35%
iter 5730: loss 1.0897, time 45.19ms, mfu 8.37%
iter 5740: loss 1.0830, time 48.93ms, mfu 8.32%
step 5750: train loss 1.0457, val loss 1.2091
iter 5750: loss 1.1279, time 5042.15ms, mfu 7.49%
iter 5760: loss 1.1409, time 43.77ms, mfu 7.63%
iter 5770: loss 0.9924, time 44.08ms, mfu 7.74%
iter 5780: loss 1.1424, time 43.85ms, mfu 7.85%
iter 5790: loss 1.0463, time 43.91ms, mfu 7.94%
iter 5800: loss 1.0727, time 45.21ms, mfu 8.00%
iter 5810: loss 1.0602, time 43.93ms, mfu 8.08%
iter 5820: loss 1.0507, time 44.11ms, mfu 8.15%
iter 5830: loss 1.0546, time 44.25ms, mfu 8.21%
iter 5840: loss 1.1005, time 44.01ms, mfu 8.26%
iter 5850: loss 1.0340, time 43.77ms, mfu 8.32%
iter 5860: loss 1.1373, time 45.05ms, mfu 8.34%
iter 5870: loss 1.0479, time 43.91ms, mfu 8.39%
iter 5880: loss 1.0869, time 49.99ms, mfu 8.32%
iter 5890: loss 1.0572, time 43.88ms, mfu 8.37%
iter 5900: loss 1.0488, time 43.91ms, mfu 8.41%
iter 5910: loss 1.1487, time 45.14ms, mfu 8.43%
iter 5920: loss 1.0684, time 49.40ms, mfu 8.37%
iter 5930: loss 1.0911, time 49.14ms, mfu 8.32%
iter 5940: loss 1.1155, time 49.19ms, mfu 8.27%
iter 5950: loss 1.0555, time 43.79ms, mfu 8.32%
iter 5960: loss 1.0728, time 47.95ms, mfu 8.30%
iter 5970: loss 1.0334, time 49.48ms, mfu 8.25%
iter 5980: loss 1.0970, time 49.28ms, mfu 8.21%
iter 5990: loss 1.0955, time 47.98ms, mfu 8.19%
step 6000: train loss 1.0445, val loss 1.2063
iter 6000: loss 0.9870, time 4999.45ms, mfu 7.38%
iter 6010: loss 1.0687, time 43.81ms, mfu 7.52%
iter 6020: loss 1.1319, time 44.95ms, mfu 7.63%
iter 6030: loss 1.0671, time 45.27ms, mfu 7.72%
iter 6040: loss 1.1515, time 43.96ms, mfu 7.83%
iter 6050: loss 1.1194, time 44.30ms, mfu 7.92%
iter 6060: loss 1.0068, time 45.21ms, mfu 7.98%
iter 6070: loss 1.0899, time 43.79ms, mfu 8.06%
iter 6080: loss 1.0407, time 44.25ms, mfu 8.13%
iter 6090: loss 1.0456, time 49.31ms, mfu 8.10%
iter 6100: loss 1.1419, time 45.35ms, mfu 8.14%
iter 6110: loss 0.9912, time 43.58ms, mfu 8.21%
iter 6120: loss 1.1303, time 45.39ms, mfu 8.24%
iter 6130: loss 1.0607, time 43.81ms, mfu 8.30%
iter 6140: loss 1.1176, time 45.30ms, mfu 8.32%
iter 6150: loss 1.1550, time 44.03ms, mfu 8.37%
iter 6160: loss 1.0609, time 43.76ms, mfu 8.41%
iter 6170: loss 1.0174, time 47.90ms, mfu 8.38%
iter 6180: loss 1.1033, time 43.95ms, mfu 8.42%
iter 6190: loss 1.0449, time 44.83ms, mfu 8.44%
iter 6200: loss 1.1163, time 43.81ms, mfu 8.48%
iter 6210: loss 1.0219, time 43.77ms, mfu 8.51%
iter 6220: loss 1.0398, time 48.45ms, mfu 8.46%
iter 6230: loss 1.0407, time 49.68ms, mfu 8.39%
iter 6240: loss 1.0298, time 48.77ms, mfu 8.34%
step 6250: train loss 1.0412, val loss 1.1942
saving checkpoint to perliment_out
iter 6250: loss 1.0306, time 5427.90ms, mfu 7.52%
iter 6260: loss 0.9952, time 43.70ms, mfu 7.65%
iter 6270: loss 1.0976, time 44.17ms, mfu 7.76%
iter 6280: loss 1.0677, time 44.62ms, mfu 7.85%
iter 6290: loss 1.1065, time 52.50ms, mfu 7.80%
iter 6300: loss 1.0434, time 44.32ms, mfu 7.89%
iter 6310: loss 1.0949, time 43.80ms, mfu 7.98%
iter 6320: loss 1.1000, time 46.69ms, mfu 8.01%
iter 6330: loss 1.0944, time 44.33ms, mfu 8.08%
iter 6340: loss 1.0665, time 43.66ms, mfu 8.16%
iter 6350: loss 1.0422, time 44.25ms, mfu 8.22%
iter 6360: loss 1.0334, time 46.71ms, mfu 8.22%
iter 6370: loss 1.0208, time 43.70ms, mfu 8.28%
iter 6380: loss 1.1042, time 43.81ms, mfu 8.34%
iter 6390: loss 1.1121, time 44.44ms, mfu 8.37%
iter 6400: loss 1.0783, time 44.04ms, mfu 8.41%
iter 6410: loss 1.0666, time 44.15ms, mfu 8.44%
iter 6420: loss 1.1040, time 44.00ms, mfu 8.48%
iter 6430: loss 1.0086, time 45.73ms, mfu 8.47%
iter 6440: loss 1.0529, time 44.04ms, mfu 8.50%
iter 6450: loss 1.1004, time 43.66ms, mfu 8.54%
iter 6460: loss 1.1223, time 44.02ms, mfu 8.56%
iter 6470: loss 1.0978, time 44.67ms, mfu 8.57%
iter 6480: loss 1.0477, time 48.58ms, mfu 8.51%
iter 6490: loss 1.1078, time 47.98ms, mfu 8.46%
step 6500: train loss 1.0410, val loss 1.1962
iter 6500: loss 1.0406, time 5116.73ms, mfu 7.62%
iter 6510: loss 1.0718, time 44.12ms, mfu 7.74%
iter 6520: loss 1.0480, time 48.34ms, mfu 7.76%
iter 6530: loss 1.0499, time 43.61ms, mfu 7.87%
iter 6540: loss 1.0903, time 43.73ms, mfu 7.97%
iter 6550: loss 1.0010, time 49.26ms, mfu 7.95%
iter 6560: loss 1.0965, time 43.74ms, mfu 8.04%
iter 6570: loss 1.1309, time 43.74ms, mfu 8.12%
iter 6580: loss 1.0463, time 43.63ms, mfu 8.19%
iter 6590: loss 1.0471, time 43.62ms, mfu 8.26%
iter 6600: loss 1.0823, time 43.60ms, mfu 8.32%
iter 6610: loss 1.0884, time 43.78ms, mfu 8.37%
iter 6620: loss 1.0971, time 43.78ms, mfu 8.42%
iter 6630: loss 1.0477, time 43.74ms, mfu 8.46%
iter 6640: loss 1.0014, time 43.65ms, mfu 8.50%
iter 6650: loss 1.1772, time 43.77ms, mfu 8.53%
iter 6660: loss 0.9802, time 43.80ms, mfu 8.56%
iter 6670: loss 1.0763, time 43.66ms, mfu 8.59%
iter 6680: loss 1.1133, time 43.76ms, mfu 8.61%
iter 6690: loss 1.0341, time 44.03ms, mfu 8.63%
iter 6700: loss 1.0504, time 44.13ms, mfu 8.64%
iter 6710: loss 1.0776, time 44.09ms, mfu 8.65%
iter 6720: loss 1.0570, time 44.11ms, mfu 8.66%
iter 6730: loss 1.0775, time 44.29ms, mfu 8.67%
iter 6740: loss 1.0957, time 47.01ms, mfu 8.62%
step 6750: train loss 1.0420, val loss 1.1967
iter 6750: loss 1.0534, time 5431.35ms, mfu 7.77%
iter 6760: loss 1.0824, time 44.41ms, mfu 7.86%
iter 6770: loss 1.0606, time 45.68ms, mfu 7.92%
iter 6780: loss 1.1010, time 44.19ms, mfu 8.00%
iter 6790: loss 1.0813, time 44.29ms, mfu 8.07%
iter 6800: loss 1.0713, time 43.97ms, mfu 8.14%
iter 6810: loss 1.0525, time 43.97ms, mfu 8.21%
iter 6820: loss 1.0375, time 43.70ms, mfu 8.27%
iter 6830: loss 1.0553, time 43.55ms, mfu 8.33%
iter 6840: loss 1.0890, time 43.64ms, mfu 8.38%
iter 6850: loss 1.1194, time 44.08ms, mfu 8.42%
iter 6860: loss 1.0570, time 43.81ms, mfu 8.46%
iter 6870: loss 0.9972, time 50.08ms, mfu 8.39%
iter 6880: loss 1.1116, time 48.56ms, mfu 8.34%
iter 6890: loss 1.0694, time 48.90ms, mfu 8.30%
iter 6900: loss 1.0392, time 50.33ms, mfu 8.24%
iter 6910: loss 1.0928, time 52.21ms, mfu 8.15%
iter 6920: loss 1.1216, time 49.70ms, mfu 8.11%
iter 6930: loss 1.0932, time 49.33ms, mfu 8.09%
iter 6940: loss 1.0978, time 43.70ms, mfu 8.16%
iter 6950: loss 1.0649, time 43.60ms, mfu 8.23%
iter 6960: loss 1.0736, time 43.77ms, mfu 8.29%
iter 6970: loss 0.9642, time 44.06ms, mfu 8.34%
iter 6980: loss 1.0171, time 45.28ms, mfu 8.36%
iter 6990: loss 1.0843, time 43.59ms, mfu 8.41%
step 7000: train loss 1.0347, val loss 1.2035
iter 7000: loss 1.0243, time 5142.53ms, mfu 7.57%
