
step 0: train loss 4.2874, val loss 4.2823
iter 4190: loss 1.0493, time 37.29ms, mfu 9.84%
iter 4200: loss 1.0407, time 37.20ms, mfu 9.86%
iter 4210: loss 1.0641, time 37.40ms, mfu 9.87%
iter 4220: loss 1.0413, time 37.13ms, mfu 9.89%
iter 4230: loss 1.0565, time 37.28ms, mfu 9.90%
iter 4240: loss 1.0524, time 37.55ms, mfu 9.90%
step 4250: train loss 0.9111, val loss 1.4791
iter 4250: loss 1.0562, time 4672.48ms, mfu 8.92%
iter 4260: loss 1.0543, time 37.26ms, mfu 9.03%
iter 4270: loss 1.0442, time 37.36ms, mfu 9.12%
iter 4280: loss 1.0505, time 37.30ms, mfu 9.21%
iter 4290: loss 1.0085, time 37.14ms, mfu 9.29%
iter 4300: loss 1.0005, time 37.27ms, mfu 9.36%
iter 4310: loss 1.0468, time 37.36ms, mfu 9.42%
iter 4320: loss 1.0089, time 37.30ms, mfu 9.48%
iter 4330: loss 1.0357, time 37.56ms, mfu 9.52%
iter 4340: loss 1.0235, time 37.47ms, mfu 9.57%
iter 4350: loss 1.0152, time 37.28ms, mfu 9.61%
iter 4360: loss 1.0319, time 37.49ms, mfu 9.64%
iter 4370: loss 1.0286, time 37.29ms, mfu 9.68%
iter 4380: loss 1.0106, time 37.34ms, mfu 9.71%
iter 4390: loss 1.0482, time 37.25ms, mfu 9.74%
iter 4400: loss 1.0283, time 37.20ms, mfu 9.76%
iter 4410: loss 1.0497, time 37.27ms, mfu 9.79%
iter 4420: loss 1.0450, time 37.15ms, mfu 9.81%
iter 4430: loss 1.0218, time 37.35ms, mfu 9.83%
iter 4440: loss 1.0269, time 37.28ms, mfu 9.85%
iter 4450: loss 1.0226, time 37.14ms, mfu 9.86%
iter 4460: loss 1.0240, time 37.54ms, mfu 9.87%
iter 4470: loss 1.0397, time 37.28ms, mfu 9.88%
iter 4480: loss 1.0077, time 37.13ms, mfu 9.90%
iter 4490: loss 1.0108, time 37.38ms, mfu 9.91%
step 4500: train loss 0.8879, val loss 1.4958
iter 4500: loss 1.0491, time 4687.10ms, mfu 8.92%
iter 4510: loss 1.0310, time 37.18ms, mfu 9.03%
iter 4520: loss 1.0251, time 37.28ms, mfu 9.13%
iter 4530: loss 1.0286, time 37.04ms, mfu 9.22%
iter 4540: loss 1.0288, time 37.28ms, mfu 9.30%
iter 4550: loss 1.0723, time 37.20ms, mfu 9.37%
iter 4560: loss 1.0267, time 37.18ms, mfu 9.44%
iter 4570: loss 1.0289, time 37.54ms, mfu 9.49%
iter 4580: loss 1.0356, time 37.20ms, mfu 9.54%
iter 4590: loss 1.0386, time 37.37ms, mfu 9.58%
iter 4600: loss 1.0086, time 37.25ms, mfu 9.62%
iter 4610: loss 1.0589, time 37.13ms, mfu 9.67%
iter 4620: loss 1.0259, time 37.25ms, mfu 9.70%
iter 4630: loss 0.9944, time 37.48ms, mfu 9.72%
iter 4640: loss 1.0217, time 37.20ms, mfu 9.75%
iter 4650: loss 1.0381, time 37.20ms, mfu 9.78%
iter 4660: loss 1.0502, time 37.19ms, mfu 9.80%
iter 4670: loss 1.0255, time 37.42ms, mfu 9.82%
iter 4680: loss 1.0274, time 37.29ms, mfu 9.84%
iter 4690: loss 1.0243, time 37.15ms, mfu 9.86%
iter 4700: loss 1.0029, time 37.41ms, mfu 9.87%
iter 4710: loss 0.9776, time 37.65ms, mfu 9.87%
iter 4720: loss 1.0189, time 37.27ms, mfu 9.88%
iter 4730: loss 1.0060, time 37.58ms, mfu 9.89%
iter 4740: loss 1.0094, time 37.21ms, mfu 9.90%
step 4750: train loss 0.8733, val loss 1.5022
iter 4750: loss 0.9951, time 4705.58ms, mfu 8.92%
iter 4760: loss 1.0071, time 37.59ms, mfu 9.02%
iter 4770: loss 0.9846, time 37.22ms, mfu 9.12%
iter 4780: loss 0.9838, time 37.30ms, mfu 9.20%
iter 4790: loss 1.0239, time 37.54ms, mfu 9.28%
iter 4800: loss 1.0042, time 37.26ms, mfu 9.35%
iter 4810: loss 1.0205, time 37.44ms, mfu 9.41%
iter 4820: loss 0.9929, time 37.29ms, mfu 9.47%
iter 4830: loss 1.0000, time 37.24ms, mfu 9.52%
iter 4840: loss 1.0140, time 37.32ms, mfu 9.57%
iter 4850: loss 1.0085, time 37.51ms, mfu 9.60%
iter 4860: loss 1.0012, time 37.20ms, mfu 9.64%
iter 4870: loss 0.9876, time 37.29ms, mfu 9.68%
iter 4880: loss 1.0083, time 37.28ms, mfu 9.71%
iter 4890: loss 0.9937, time 37.19ms, mfu 9.74%
iter 4900: loss 0.9788, time 37.28ms, mfu 9.77%
iter 4910: loss 1.0087, time 37.26ms, mfu 9.79%
iter 4920: loss 0.9997, time 37.40ms, mfu 9.81%
iter 4930: loss 1.0026, time 37.26ms, mfu 9.83%
iter 4940: loss 0.9795, time 37.35ms, mfu 9.84%
iter 4950: loss 1.0079, time 37.45ms, mfu 9.85%
iter 4960: loss 1.0140, time 37.43ms, mfu 9.86%
iter 4970: loss 0.9674, time 37.28ms, mfu 9.88%
Traceback (most recent call last):
  File "train.py", line 302, in <module>
    scaler.scale(loss).backward()
  File "/global/home/users/njo/anaconda3/envs/gaia/lib/python3.8/site-packages/torch/_tensor.py", line 487, in backward
    torch.autograd.backward(
  File "/global/home/users/njo/anaconda3/envs/gaia/lib/python3.8/site-packages/torch/autograd/__init__.py", line 200, in backward
    Variable._execution_engine.run_backward(  # Calls into the C++ engine to run the backward pass
KeyboardInterrupt
iter 4980: loss 0.9655, time 37.49ms, mfu 9.88%
iter 4990: loss 1.0079, time 37.48ms, mfu 9.89%
