
step 0: train loss 7.2224, val loss 7.2210
iter 4150: loss 1.2294, time 52.15ms, mfu 7.26%
iter 4160: loss 1.2734, time 51.68ms, mfu 7.28%
iter 4170: loss 1.2198, time 46.25ms, mfu 7.39%
iter 4180: loss 1.1987, time 53.05ms, mfu 7.38%
iter 4190: loss 1.2891, time 50.68ms, mfu 7.40%
iter 4200: loss 1.2376, time 45.05ms, mfu 7.52%
iter 4210: loss 1.1782, time 51.37ms, mfu 7.52%
iter 4220: loss 1.1759, time 52.49ms, mfu 7.50%
iter 4230: loss 1.2480, time 47.17ms, mfu 7.57%
iter 4240: loss 1.1803, time 44.35ms, mfu 7.68%
step 4250: train loss 1.1925, val loss 1.3510
saving checkpoint to perliment_out2
iter 4250: loss 1.2372, time 5994.68ms, mfu 6.92%
iter 4260: loss 1.1934, time 55.05ms, mfu 6.93%
iter 4270: loss 1.1780, time 48.74ms, mfu 7.03%
iter 4280: loss 1.2481, time 53.87ms, mfu 7.04%
iter 4290: loss 1.2267, time 54.01ms, mfu 7.06%
iter 4300: loss 1.2381, time 55.03ms, mfu 7.05%
iter 4310: loss 1.2164, time 55.15ms, mfu 7.05%
iter 4320: loss 1.2566, time 56.42ms, mfu 7.03%
iter 4330: loss 1.2686, time 56.51ms, mfu 7.01%
iter 4340: loss 1.2982, time 53.05ms, mfu 7.03%
iter 4350: loss 1.2637, time 51.52ms, mfu 7.08%
iter 4360: loss 1.2733, time 51.57ms, mfu 7.12%
iter 4370: loss 1.2805, time 56.29ms, mfu 7.10%
iter 4380: loss 1.2776, time 47.47ms, mfu 7.20%
iter 4390: loss 1.1724, time 50.49ms, mfu 7.24%
iter 4400: loss 1.2170, time 55.39ms, mfu 7.22%
iter 4410: loss 1.2497, time 48.96ms, mfu 7.28%
iter 4420: loss 1.2402, time 50.34ms, mfu 7.32%
iter 4430: loss 1.1447, time 45.16ms, mfu 7.45%
iter 4440: loss 1.2448, time 47.67ms, mfu 7.51%
iter 4450: loss 1.2853, time 52.96ms, mfu 7.49%
iter 4460: loss 1.2012, time 53.98ms, mfu 7.46%
iter 4470: loss 1.1920, time 52.05ms, mfu 7.45%
iter 4480: loss 1.2592, time 53.62ms, mfu 7.43%
iter 4490: loss 1.2061, time 54.97ms, mfu 7.39%
step 4500: train loss 1.1857, val loss 1.3493
saving checkpoint to perliment_out2
iter 4500: loss 1.1942, time 5784.49ms, mfu 6.66%
iter 4510: loss 1.1863, time 44.28ms, mfu 6.86%
iter 4520: loss 1.2787, time 53.30ms, mfu 6.90%
iter 4530: loss 1.2138, time 55.87ms, mfu 6.90%
iter 4540: loss 1.2708, time 56.23ms, mfu 6.90%
iter 4550: loss 1.2003, time 54.27ms, mfu 6.92%
iter 4560: loss 1.2499, time 44.08ms, mfu 7.10%
iter 4570: loss 1.1809, time 44.35ms, mfu 7.26%
iter 4580: loss 1.2584, time 53.87ms, mfu 7.26%
iter 4590: loss 1.2674, time 49.26ms, mfu 7.31%
iter 4600: loss 1.2356, time 49.85ms, mfu 7.36%
iter 4610: loss 1.2276, time 50.59ms, mfu 7.39%
iter 4620: loss 1.2753, time 53.08ms, mfu 7.37%
iter 4630: loss 1.2716, time 55.13ms, mfu 7.34%
iter 4640: loss 1.3249, time 52.25ms, mfu 7.34%
iter 4650: loss 1.1347, time 44.15ms, mfu 7.48%
iter 4660: loss 1.1660, time 46.87ms, mfu 7.56%
iter 4670: loss 1.2258, time 52.93ms, mfu 7.53%
iter 4680: loss 1.1694, time 53.02ms, mfu 7.51%
iter 4690: loss 1.1538, time 44.82ms, mfu 7.62%
iter 4700: loss 1.2419, time 51.99ms, mfu 7.60%
iter 4710: loss 1.2662, time 53.54ms, mfu 7.56%
iter 4720: loss 1.2637, time 53.65ms, mfu 7.53%
iter 4730: loss 1.2152, time 55.03ms, mfu 7.47%
iter 4740: loss 1.1618, time 47.99ms, mfu 7.53%
step 4750: train loss 1.1802, val loss 1.3389
saving checkpoint to perliment_out2
iter 4750: loss 1.2324, time 5888.87ms, mfu 6.79%
iter 4760: loss 1.1416, time 56.78ms, mfu 6.79%
iter 4770: loss 1.2239, time 56.77ms, mfu 6.79%
iter 4780: loss 1.3213, time 53.70ms, mfu 6.83%
iter 4790: loss 1.2066, time 45.16ms, mfu 7.00%
iter 4800: loss 1.2682, time 51.68ms, mfu 7.05%
iter 4810: loss 1.1785, time 57.64ms, mfu 7.01%
iter 4820: loss 1.1618, time 46.91ms, mfu 7.14%
iter 4830: loss 1.1363, time 51.79ms, mfu 7.17%
iter 4840: loss 1.1996, time 56.71ms, mfu 7.13%
iter 4850: loss 1.3068, time 60.60ms, mfu 7.06%
iter 4860: loss 1.2333, time 55.53ms, mfu 7.05%
iter 4870: loss 1.2445, time 57.55ms, mfu 7.01%
iter 4880: loss 1.2014, time 51.81ms, mfu 7.06%
iter 4890: loss 1.2318, time 51.29ms, mfu 7.10%
iter 4900: loss 1.2398, time 53.33ms, mfu 7.12%
iter 4910: loss 1.1495, time 52.97ms, mfu 7.14%
iter 4920: loss 1.3090, time 52.14ms, mfu 7.16%
iter 4930: loss 1.1921, time 44.98ms, mfu 7.30%
iter 4940: loss 1.2305, time 52.85ms, mfu 7.31%
iter 4950: loss 1.1862, time 52.05ms, mfu 7.32%
iter 4960: loss 1.1863, time 49.72ms, mfu 7.36%
iter 4970: loss 1.2698, time 58.96ms, mfu 7.28%
iter 4980: loss 1.2165, time 53.58ms, mfu 7.27%
iter 4990: loss 1.2846, time 50.19ms, mfu 7.32%
step 5000: train loss 1.1724, val loss 1.3357
saving checkpoint to perliment_out2
iter 5000: loss 1.1731, time 5887.13ms, mfu 6.59%
iter 5010: loss 1.2306, time 52.67ms, mfu 6.66%
iter 5020: loss 1.2328, time 54.78ms, mfu 6.70%
iter 5030: loss 1.2157, time 49.70ms, mfu 6.81%
iter 5040: loss 1.1820, time 48.45ms, mfu 6.93%
iter 5050: loss 1.2402, time 52.60ms, mfu 6.97%
iter 5060: loss 1.2025, time 56.40ms, mfu 6.96%
iter 5070: loss 1.2689, time 56.93ms, mfu 6.94%
iter 5080: loss 1.2168, time 53.04ms, mfu 6.97%
iter 5090: loss 1.2202, time 58.05ms, mfu 6.94%
iter 5100: loss 1.2906, time 48.60ms, mfu 7.04%
iter 5110: loss 1.2169, time 56.65ms, mfu 7.02%
iter 5120: loss 1.3159, time 54.84ms, mfu 7.02%
iter 5130: loss 1.1740, time 49.66ms, mfu 7.10%
iter 5140: loss 1.1254, time 47.72ms, mfu 7.20%
iter 5150: loss 1.1980, time 50.56ms, mfu 7.24%
iter 5160: loss 1.2583, time 50.91ms, mfu 7.28%
iter 5170: loss 1.1578, time 55.51ms, mfu 7.24%
iter 5180: loss 1.2714, time 53.89ms, mfu 7.24%
iter 5190: loss 1.2570, time 53.20ms, mfu 7.24%
iter 5200: loss 1.1331, time 55.34ms, mfu 7.21%
iter 5210: loss 1.1317, time 54.88ms, mfu 7.20%
iter 5220: loss 1.2080, time 50.01ms, mfu 7.25%
iter 5230: loss 1.2393, time 54.09ms, mfu 7.24%
iter 5240: loss 1.1617, time 53.91ms, mfu 7.23%
step 5250: train loss 1.1695, val loss 1.3316
saving checkpoint to perliment_out2
iter 5250: loss 1.2193, time 5906.67ms, mfu 6.51%
iter 5260: loss 1.2716, time 46.26ms, mfu 6.70%
iter 5270: loss 1.2430, time 54.25ms, mfu 6.74%
iter 5280: loss 1.2097, time 52.74ms, mfu 6.80%
iter 5290: loss 1.2080, time 49.66ms, mfu 6.90%
iter 5300: loss 1.2149, time 54.22ms, mfu 6.92%
iter 5310: loss 1.1426, time 55.01ms, mfu 6.93%
iter 5320: loss 1.1644, time 56.20ms, mfu 6.92%
iter 5330: loss 1.2258, time 44.91ms, mfu 7.09%
iter 5340: loss 1.2549, time 51.59ms, mfu 7.13%
iter 5350: loss 1.2289, time 51.46ms, mfu 7.17%
iter 5360: loss 1.1994, time 53.63ms, mfu 7.17%
iter 5370: loss 1.2108, time 47.76ms, mfu 7.26%
iter 5380: loss 1.1618, time 52.60ms, mfu 7.27%
iter 5390: loss 1.2499, time 52.58ms, mfu 7.28%
iter 5400: loss 1.1782, time 54.66ms, mfu 7.26%
iter 5410: loss 1.2699, time 54.41ms, mfu 7.24%
iter 5420: loss 1.1608, time 59.80ms, mfu 7.16%
iter 5430: loss 1.2294, time 55.12ms, mfu 7.15%
iter 5440: loss 1.2645, time 44.31ms, mfu 7.30%
iter 5450: loss 1.1776, time 44.75ms, mfu 7.44%
iter 5460: loss 1.1072, time 52.45ms, mfu 7.43%
iter 5470: loss 1.1984, time 52.08ms, mfu 7.43%
iter 5480: loss 1.3023, time 51.37ms, mfu 7.44%
iter 5490: loss 1.2123, time 48.83ms, mfu 7.48%
step 5500: train loss 1.1642, val loss 1.3359
iter 5500: loss 1.2944, time 5572.63ms, mfu 6.74%
iter 5510: loss 1.2111, time 51.56ms, mfu 6.82%
iter 5520: loss 1.2924, time 54.56ms, mfu 6.84%
iter 5530: loss 1.1867, time 53.18ms, mfu 6.89%
iter 5540: loss 1.1520, time 57.09ms, mfu 6.87%
iter 5550: loss 1.3006, time 49.05ms, mfu 6.97%
iter 5560: loss 1.1348, time 52.06ms, mfu 7.02%
iter 5570: loss 1.1720, time 51.37ms, mfu 7.07%
iter 5580: loss 1.2226, time 44.31ms, mfu 7.23%
iter 5590: loss 1.2639, time 50.59ms, mfu 7.27%
iter 5600: loss 1.2692, time 53.26ms, mfu 7.27%
iter 5610: loss 1.2033, time 54.80ms, mfu 7.25%
iter 5620: loss 1.1568, time 54.82ms, mfu 7.23%
iter 5630: loss 1.2478, time 57.03ms, mfu 7.18%
iter 5640: loss 1.2224, time 50.65ms, mfu 7.23%
iter 5650: loss 1.1533, time 52.61ms, mfu 7.24%
iter 5660: loss 1.2384, time 55.10ms, mfu 7.22%
iter 5670: loss 1.2285, time 44.29ms, mfu 7.37%
iter 5680: loss 1.2236, time 53.72ms, mfu 7.35%
iter 5690: loss 1.1507, time 57.85ms, mfu 7.28%
iter 5700: loss 1.1817, time 56.96ms, mfu 7.23%
iter 5710: loss 1.2312, time 55.01ms, mfu 7.21%
iter 5720: loss 1.1989, time 44.06ms, mfu 7.37%
iter 5730: loss 1.2186, time 52.92ms, mfu 7.36%
iter 5740: loss 1.2127, time 52.46ms, mfu 7.36%
step 5750: train loss 1.1668, val loss 1.3364
iter 5750: loss 1.2579, time 5636.18ms, mfu 6.63%
iter 5760: loss 1.2891, time 54.70ms, mfu 6.67%
iter 5770: loss 1.1117, time 52.67ms, mfu 6.74%
iter 5780: loss 1.2863, time 47.37ms, mfu 6.88%
iter 5790: loss 1.1784, time 53.77ms, mfu 6.91%
iter 5800: loss 1.2153, time 46.35ms, mfu 7.05%
iter 5810: loss 1.1914, time 52.60ms, mfu 7.08%
iter 5820: loss 1.1816, time 52.03ms, mfu 7.12%
iter 5830: loss 1.1760, time 52.45ms, mfu 7.14%
iter 5840: loss 1.2278, time 45.06ms, mfu 7.28%
iter 5850: loss 1.1549, time 44.15ms, mfu 7.43%
iter 5860: loss 1.2721, time 51.58ms, mfu 7.44%
iter 5870: loss 1.1743, time 54.28ms, mfu 7.40%
iter 5880: loss 1.2150, time 53.25ms, mfu 7.39%
iter 5890: loss 1.1721, time 53.82ms, mfu 7.37%
iter 5900: loss 1.1742, time 54.11ms, mfu 7.34%
iter 5910: loss 1.2849, time 55.72ms, mfu 7.30%
iter 5920: loss 1.2015, time 53.50ms, mfu 7.29%
iter 5930: loss 1.2178, time 49.10ms, mfu 7.35%
iter 5940: loss 1.2571, time 45.07ms, mfu 7.47%
iter 5950: loss 1.1859, time 53.69ms, mfu 7.45%
iter 5960: loss 1.2006, time 57.55ms, mfu 7.37%
iter 5970: loss 1.1571, time 55.37ms, mfu 7.33%
iter 5980: loss 1.2281, time 45.45ms, mfu 7.45%
iter 5990: loss 1.2267, time 51.93ms, mfu 7.45%
step 6000: train loss 1.1620, val loss 1.3309
saving checkpoint to perliment_out2
iter 6000: loss 1.1058, time 5923.96ms, mfu 6.71%
iter 6010: loss 1.2090, time 49.93ms, mfu 6.81%
iter 6020: loss 1.2715, time 52.19ms, mfu 6.87%
iter 6030: loss 1.2002, time 50.14ms, mfu 6.95%
iter 6040: loss 1.2909, time 54.66ms, mfu 6.97%
iter 6050: loss 1.2480, time 55.89ms, mfu 6.96%
iter 6060: loss 1.1255, time 52.15ms, mfu 7.00%
iter 6070: loss 1.2276, time 53.51ms, mfu 7.03%
iter 6080: loss 1.1706, time 53.01ms, mfu 7.05%
iter 6090: loss 1.1742, time 49.49ms, mfu 7.13%
iter 6100: loss 1.2785, time 54.21ms, mfu 7.13%
iter 6110: loss 1.1065, time 56.31ms, mfu 7.10%
iter 6120: loss 1.2643, time 57.20ms, mfu 7.07%
iter 6130: loss 1.1846, time 53.99ms, mfu 7.07%
iter 6140: loss 1.2500, time 64.17ms, mfu 6.97%
iter 6150: loss 1.2931, time 51.02ms, mfu 7.03%
iter 6160: loss 1.1959, time 50.38ms, mfu 7.09%
iter 6170: loss 1.1473, time 52.22ms, mfu 7.12%
iter 6180: loss 1.2390, time 49.92ms, mfu 7.18%
iter 6190: loss 1.1798, time 52.10ms, mfu 7.21%
iter 6200: loss 1.2535, time 52.58ms, mfu 7.22%
iter 6210: loss 1.1537, time 50.31ms, mfu 7.27%
iter 6220: loss 1.1675, time 55.15ms, mfu 7.24%
iter 6230: loss 1.1631, time 48.66ms, mfu 7.31%
iter 6240: loss 1.1697, time 44.11ms, mfu 7.45%
step 6250: train loss 1.1600, val loss 1.3204
saving checkpoint to perliment_out2
iter 6250: loss 1.1522, time 5857.39ms, mfu 6.72%
iter 6260: loss 1.1059, time 55.75ms, mfu 6.74%
iter 6270: loss 1.2222, time 52.78ms, mfu 6.79%
iter 6280: loss 1.1944, time 55.65ms, mfu 6.81%
iter 6290: loss 1.2376, time 54.72ms, mfu 6.83%
iter 6300: loss 1.1720, time 44.12ms, mfu 7.03%
iter 6310: loss 1.2241, time 44.07ms, mfu 7.20%
iter 6320: loss 1.2301, time 54.89ms, mfu 7.18%
iter 6330: loss 1.2278, time 52.28ms, mfu 7.20%
iter 6340: loss 1.1963, time 48.61ms, mfu 7.28%
iter 6350: loss 1.1734, time 52.67ms, mfu 7.28%
iter 6360: loss 1.1640, time 51.26ms, mfu 7.31%
iter 6370: loss 1.1484, time 52.91ms, mfu 7.31%
iter 6380: loss 1.2288, time 46.78ms, mfu 7.40%
iter 6390: loss 1.2503, time 44.06ms, mfu 7.54%
iter 6400: loss 1.2100, time 52.61ms, mfu 7.52%
iter 6410: loss 1.1991, time 54.60ms, mfu 7.47%
iter 6420: loss 1.2261, time 54.81ms, mfu 7.43%
iter 6430: loss 1.1279, time 53.92ms, mfu 7.41%
iter 6440: loss 1.1757, time 56.69ms, mfu 7.35%
iter 6450: loss 1.2274, time 49.66ms, mfu 7.39%
iter 6460: loss 1.2582, time 45.02ms, mfu 7.51%
iter 6470: loss 1.2388, time 49.76ms, mfu 7.53%
iter 6480: loss 1.1787, time 56.95ms, mfu 7.46%
iter 6490: loss 1.2413, time 55.41ms, mfu 7.41%
step 6500: train loss 1.1588, val loss 1.3200
saving checkpoint to perliment_out2
iter 6500: loss 1.1630, time 5946.01ms, mfu 6.68%
iter 6510: loss 1.2080, time 56.63ms, mfu 6.69%
iter 6520: loss 1.1768, time 51.74ms, mfu 6.77%
iter 6530: loss 1.1762, time 50.14ms, mfu 6.86%
iter 6540: loss 1.2232, time 46.38ms, mfu 7.01%
iter 6550: loss 1.1186, time 51.51ms, mfu 7.06%
iter 6560: loss 1.2201, time 54.45ms, mfu 7.06%
iter 6570: loss 1.2614, time 54.89ms, mfu 7.06%
iter 6580: loss 1.1760, time 51.91ms, mfu 7.10%
iter 6590: loss 1.1827, time 54.34ms, mfu 7.10%
iter 6600: loss 1.2124, time 47.80ms, mfu 7.20%
iter 6610: loss 1.2251, time 46.63ms, mfu 7.30%
iter 6620: loss 1.2263, time 53.85ms, mfu 7.29%
iter 6630: loss 1.1798, time 52.66ms, mfu 7.30%
iter 6640: loss 1.1248, time 53.28ms, mfu 7.29%
iter 6650: loss 1.3233, time 48.21ms, mfu 7.36%
iter 6660: loss 1.0836, time 58.09ms, mfu 7.29%
iter 6670: loss 1.2034, time 50.77ms, mfu 7.32%
iter 6680: loss 1.2458, time 53.12ms, mfu 7.32%
iter 6690: loss 1.1618, time 54.02ms, mfu 7.30%
iter 6700: loss 1.1726, time 55.49ms, mfu 7.27%
iter 6710: loss 1.2057, time 46.89ms, mfu 7.36%
iter 6720: loss 1.1887, time 44.42ms, mfu 7.50%
iter 6730: loss 1.2149, time 55.90ms, mfu 7.44%
iter 6740: loss 1.2304, time 53.88ms, mfu 7.41%
step 6750: train loss 1.1594, val loss 1.3193
saving checkpoint to perliment_out2
iter 6750: loss 1.1735, time 5814.57ms, mfu 6.68%
iter 6760: loss 1.2029, time 44.53ms, mfu 6.88%
iter 6770: loss 1.1851, time 53.33ms, mfu 6.91%
iter 6780: loss 1.2374, time 56.53ms, mfu 6.90%
iter 6790: loss 1.2130, time 49.70ms, mfu 6.99%
iter 6800: loss 1.1998, time 49.61ms, mfu 7.07%
iter 6810: loss 1.1768, time 49.93ms, mfu 7.14%
iter 6820: loss 1.1682, time 54.23ms, mfu 7.14%
iter 6830: loss 1.1832, time 45.25ms, mfu 7.28%
iter 6840: loss 1.2110, time 52.77ms, mfu 7.28%
iter 6850: loss 1.2469, time 53.43ms, mfu 7.27%
iter 6860: loss 1.1819, time 54.00ms, mfu 7.26%
iter 6870: loss 1.1169, time 57.62ms, mfu 7.21%
iter 6880: loss 1.2527, time 53.38ms, mfu 7.21%
iter 6890: loss 1.2166, time 50.70ms, mfu 7.25%
iter 6900: loss 1.1611, time 49.29ms, mfu 7.31%
iter 6910: loss 1.2179, time 48.71ms, mfu 7.37%
iter 6920: loss 1.2565, time 48.57ms, mfu 7.43%
iter 6930: loss 1.2193, time 52.92ms, mfu 7.42%
iter 6940: loss 1.2294, time 46.41ms, mfu 7.51%
iter 6950: loss 1.1883, time 54.38ms, mfu 7.47%
iter 6960: loss 1.2050, time 56.42ms, mfu 7.40%
iter 6970: loss 1.0824, time 59.53ms, mfu 7.31%
iter 6980: loss 1.1331, time 50.61ms, mfu 7.34%
iter 6990: loss 1.2255, time 48.07ms, mfu 7.41%
step 7000: train loss 1.1517, val loss 1.3287
iter 7000: loss 1.1448, time 5553.49ms, mfu 6.68%
